"household_id","province","urban_rural","household_size","income_category","enumeration_area","dwelling_type"
5273,"Eastern Cape","Urban",4,"Low","EA_0203","Flat"
5274,"KwaZulu-Natal","Urban",2,"Medium","EA_0314","House"
5275,"KwaZulu-Natal","Urban",7,"Medium","EA_0103","Flat"
5276,"Gauteng","Urban",6,"Medium","EA_0252","Informal"
5277,"Limpopo","Urban",3,"Medium","EA_0445","House"
5278,"Western Cape","Urban",5,"High","EA_0457","House"
5279,"Eastern Cape","Rural",5,"Medium","EA_0061","Traditional"
5280,"Gauteng","Rural",5,"Low","EA_0031","Traditional"
5281,"Gauteng","Rural",4,"Medium","EA_0048","Informal"
5282,"Gauteng","Rural",7,"Medium","EA_0390","House"
5283,"Western Cape","Urban",5,"Low","EA_0484","Flat"
5284,"KwaZulu-Natal","Rural",4,"Medium","EA_0209","House"
5285,"Eastern Cape","Urban",3,"Low","EA_0182","Flat"
5286,"Western Cape","Urban",3,"Medium","EA_0180","Townhouse"
5287,"Limpopo","Rural",4,"Low","EA_0264","House"
5288,"Western Cape","Urban",5,"Low","EA_0397","Townhouse"
5289,"KwaZulu-Natal","Urban",5,"Low","EA_0207","Flat"
5290,"Eastern Cape","Urban",5,"Medium","EA_0126","House"
5291,"KwaZulu-Natal","Rural",4,"Low","EA_0011","Traditional"
5292,"Western Cape","Rural",4,"Medium","EA_0119","Informal"
5293,"Western Cape","Urban",4,"Low","EA_0258","Informal"
5294,"Mpumalanga","Rural",4,"High","EA_0446","Informal"
5295,"KwaZulu-Natal","Urban",3,"Low","EA_0329","House"
5296,"Free State","Urban",6,"Medium","EA_0084","Informal"
5297,"Western Cape","Urban",4,"Medium","EA_0182","Townhouse"
5298,"KwaZulu-Natal","Urban",6,"Low","EA_0444","House"
5299,"Mpumalanga","Rural",5,"Medium","EA_0298","House"
5300,"Western Cape","Rural",5,"Low","EA_0347","House"
5301,"KwaZulu-Natal","Rural",6,"Medium","EA_0453","House"
5302,"Gauteng","Rural",4,"Medium","EA_0031","House"
5303,"Eastern Cape","Rural",9,"Medium","EA_0277","House"
5304,"KwaZulu-Natal","Urban",4,"Medium","EA_0482","House"
5305,"Limpopo","Urban",4,"Low","EA_0382","House"
5306,"Western Cape","Urban",5,"Medium","EA_0153","House"
5307,"Western Cape","Urban",3,"Medium","EA_0087","House"
5308,"KwaZulu-Natal","Rural",7,"Low","EA_0230","Traditional"
5309,"Limpopo","Rural",5,"Low","EA_0041","House"
5310,"KwaZulu-Natal","Rural",4,"Low","EA_0480","Traditional"
5311,"Mpumalanga","Rural",6,"Low","EA_0388","House"
5312,"Eastern Cape","Urban",4,"Low","EA_0305","House"
5313,"Gauteng","Urban",6,"Low","EA_0351","House"
5314,"Mpumalanga","Rural",5,"Medium","EA_0064","House"
5315,"KwaZulu-Natal","Rural",5,"Low","EA_0086","House"
5316,"Mpumalanga","Rural",4,"Low","EA_0382","Traditional"
5317,"KwaZulu-Natal","Rural",5,"Low","EA_0316","House"
5318,"Mpumalanga","Rural",6,"Medium","EA_0261","Traditional"
5319,"Gauteng","Rural",4,"Low","EA_0474","House"
5320,"Gauteng","Urban",3,"Medium","EA_0181","Townhouse"
5321,"Limpopo","Urban",4,"Low","EA_0286","House"
5322,"Gauteng","Urban",3,"Low","EA_0154","Flat"
5323,"Northern Cape","Urban",3,"Medium","EA_0315","Townhouse"
5324,"Gauteng","Urban",2,"Low","EA_0186","House"
5325,"Western Cape","Urban",5,"Medium","EA_0449","Flat"
5326,"North West","Rural",2,"Low","EA_0006","Traditional"
5327,"Gauteng","Urban",3,"Medium","EA_0277","Informal"
5328,"Gauteng","Urban",5,"High","EA_0278","Flat"
5329,"Eastern Cape","Rural",4,"Low","EA_0159","Traditional"
5330,"Eastern Cape","Urban",6,"Medium","EA_0260","Flat"
5331,"Gauteng","Urban",4,"Medium","EA_0396","Townhouse"
5332,"Limpopo","Urban",5,"Medium","EA_0257","Informal"
5333,"Mpumalanga","Urban",3,"Low","EA_0490","House"
5334,"Limpopo","Rural",4,"Low","EA_0204","Informal"
5335,"North West","Rural",6,"Medium","EA_0362","Informal"
5336,"Western Cape","Urban",1,"High","EA_0253","House"
5337,"Gauteng","Urban",4,"High","EA_0149","House"
5338,"KwaZulu-Natal","Urban",1,"Medium","EA_0436","Flat"
5339,"Gauteng","Urban",3,"Medium","EA_0441","Flat"
5340,"KwaZulu-Natal","Rural",7,"Low","EA_0345","House"
5341,"KwaZulu-Natal","Rural",5,"Low","EA_0004","Informal"
5342,"Northern Cape","Rural",2,"Medium","EA_0089","House"
5343,"Gauteng","Rural",5,"Low","EA_0145","House"
5344,"Limpopo","Urban",4,"Medium","EA_0184","Flat"
5345,"Limpopo","Urban",9,"Medium","EA_0129","Flat"
5346,"North West","Rural",5,"High","EA_0241","House"
5347,"Eastern Cape","Urban",4,"Medium","EA_0241","Informal"
5348,"KwaZulu-Natal","Urban",5,"High","EA_0075","Townhouse"
5349,"Gauteng","Urban",6,"High","EA_0134","Townhouse"
5350,"KwaZulu-Natal","Rural",8,"Low","EA_0278","Traditional"
5351,"KwaZulu-Natal","Urban",3,"Low","EA_0020","House"
5352,"KwaZulu-Natal","Urban",2,"Medium","EA_0222","Flat"
5353,"North West","Urban",3,"Low","EA_0452","House"
5354,"Mpumalanga","Rural",4,"Low","EA_0448","House"
5355,"Free State","Urban",5,"Medium","EA_0134","Flat"
5356,"Gauteng","Urban",5,"High","EA_0317","Townhouse"
5357,"Gauteng","Urban",5,"Low","EA_0265","House"
5358,"Northern Cape","Rural",4,"Medium","EA_0336","Informal"
5359,"North West","Urban",4,"High","EA_0264","Flat"
5360,"KwaZulu-Natal","Urban",4,"High","EA_0351","Flat"
5361,"Eastern Cape","Rural",5,"Low","EA_0224","House"
5362,"KwaZulu-Natal","Rural",7,"Low","EA_0056","Informal"
5363,"KwaZulu-Natal","Rural",6,"Medium","EA_0334","Informal"
5364,"Eastern Cape","Urban",2,"Low","EA_0251","House"
5365,"Western Cape","Rural",7,"Medium","EA_0203","House"
5366,"Gauteng","Rural",7,"Medium","EA_0035","House"
5367,"Gauteng","Rural",8,"Medium","EA_0479","House"
5368,"KwaZulu-Natal","Urban",5,"Medium","EA_0309","Flat"
5369,"Gauteng","Rural",8,"Low","EA_0031","House"
5370,"North West","Urban",5,"High","EA_0235","Flat"
5371,"North West","Urban",2,"Low","EA_0262","House"
5372,"Eastern Cape","Rural",4,"Medium","EA_0155","Traditional"
5373,"KwaZulu-Natal","Urban",4,"Low","EA_0214","Flat"
5374,"Free State","Urban",7,"Low","EA_0319","Townhouse"
5375,"Limpopo","Rural",4,"Medium","EA_0055","House"
5376,"Gauteng","Urban",6,"Medium","EA_0036","Flat"
5377,"Free State","Urban",4,"Medium","EA_0198","Informal"
5378,"Eastern Cape","Urban",5,"Low","EA_0226","Flat"
5379,"Eastern Cape","Urban",5,"Medium","EA_0297","Informal"
5380,"Western Cape","Urban",1,"Low","EA_0280","Townhouse"
5381,"Eastern Cape","Rural",7,"Medium","EA_0291","House"
5382,"Western Cape","Rural",5,"Low","EA_0072","Informal"
5383,"Free State","Rural",3,"Low","EA_0219","House"
5384,"KwaZulu-Natal","Urban",4,"Low","EA_0383","Townhouse"
5385,"KwaZulu-Natal","Urban",3,"Low","EA_0269","Informal"
5386,"Western Cape","Urban",1,"Low","EA_0390","Flat"
5387,"Eastern Cape","Urban",2,"Low","EA_0414","House"
5388,"KwaZulu-Natal","Rural",5,"Medium","EA_0371","House"
5389,"KwaZulu-Natal","Rural",4,"Low","EA_0301","Informal"
5390,"Eastern Cape","Rural",5,"Low","EA_0100","Informal"
5391,"Free State","Urban",8,"High","EA_0268","House"
5392,"KwaZulu-Natal","Urban",2,"Medium","EA_0178","House"
5393,"Gauteng","Rural",4,"High","EA_0201","House"
5394,"Western Cape","Urban",4,"High","EA_0449","House"
5395,"Northern Cape","Urban",2,"Medium","EA_0343","Townhouse"
5396,"KwaZulu-Natal","Urban",4,"Medium","EA_0133","Flat"
5397,"Western Cape","Rural",6,"Medium","EA_0433","House"
5398,"Western Cape","Urban",2,"Medium","EA_0449","Flat"
5399,"Limpopo","Urban",4,"Low","EA_0441","House"
5400,"Limpopo","Rural",4,"Medium","EA_0191","House"
5401,"Gauteng","Urban",5,"Low","EA_0252","Flat"
5402,"Western Cape","Urban",2,"Medium","EA_0334","House"
5403,"North West","Urban",2,"Low","EA_0365","Townhouse"
5404,"KwaZulu-Natal","Rural",5,"Low","EA_0208","House"
5405,"Western Cape","Urban",7,"Low","EA_0076","House"
5406,"Gauteng","Urban",3,"Low","EA_0184","Flat"
5407,"Eastern Cape","Urban",6,"Medium","EA_0288","House"
5408,"Gauteng","Rural",5,"Low","EA_0355","Traditional"
5409,"Limpopo","Urban",5,"Medium","EA_0396","House"
5410,"Western Cape","Rural",4,"Medium","EA_0060","House"
5411,"Limpopo","Rural",2,"Medium","EA_0464","Informal"
5412,"Limpopo","Urban",3,"Low","EA_0359","House"
5413,"Mpumalanga","Urban",5,"Low","EA_0388","House"
5414,"Gauteng","Urban",5,"Medium","EA_0290","House"
5415,"KwaZulu-Natal","Urban",4,"High","EA_0131","Townhouse"
5416,"Gauteng","Urban",5,"Medium","EA_0406","Townhouse"
5417,"Western Cape","Rural",3,"Low","EA_0112","House"
5418,"Mpumalanga","Urban",4,"High","EA_0012","Informal"
5419,"Western Cape","Urban",6,"High","EA_0247","Flat"
5420,"Mpumalanga","Urban",3,"Low","EA_0015","House"
5421,"Limpopo","Urban",6,"Low","EA_0021","Townhouse"
5422,"Eastern Cape","Urban",8,"Low","EA_0207","House"
5423,"KwaZulu-Natal","Rural",4,"High","EA_0375","Informal"
5424,"Gauteng","Urban",4,"Medium","EA_0292","Townhouse"
5425,"Western Cape","Rural",3,"Medium","EA_0137","House"
5426,"KwaZulu-Natal","Urban",4,"Low","EA_0090","House"
5427,"KwaZulu-Natal","Urban",10,"Low","EA_0197","Informal"
5428,"Free State","Urban",4,"High","EA_0452","Townhouse"
5429,"KwaZulu-Natal","Urban",5,"Medium","EA_0099","Flat"
5430,"North West","Urban",2,"Medium","EA_0079","Informal"
5431,"Western Cape","Urban",6,"Medium","EA_0186","House"
5432,"Gauteng","Urban",3,"Low","EA_0353","Townhouse"
5433,"North West","Urban",4,"High","EA_0394","Flat"
5434,"Gauteng","Urban",9,"Medium","EA_0286","House"
5435,"Eastern Cape","Urban",2,"High","EA_0232","House"
5436,"KwaZulu-Natal","Urban",5,"Medium","EA_0453","Townhouse"
5437,"Limpopo","Rural",2,"Low","EA_0189","House"
5438,"Free State","Urban",2,"Medium","EA_0192","Flat"
5439,"Gauteng","Urban",4,"Low","EA_0033","Flat"
5440,"Eastern Cape","Urban",7,"High","EA_0343","Flat"
5441,"Gauteng","Rural",7,"Low","EA_0328","House"
5442,"Eastern Cape","Rural",4,"Medium","EA_0442","House"
5443,"Western Cape","Rural",2,"Medium","EA_0351","House"
5444,"Mpumalanga","Urban",3,"Low","EA_0208","Flat"
5445,"Gauteng","Urban",4,"Low","EA_0234","House"
5446,"Eastern Cape","Urban",1,"Low","EA_0404","House"
5447,"Gauteng","Urban",4,"Medium","EA_0362","House"
5448,"Mpumalanga","Urban",4,"Medium","EA_0470","House"
5449,"Limpopo","Urban",7,"Medium","EA_0120","Informal"
5450,"Western Cape","Urban",3,"Low","EA_0418","Flat"
5451,"Gauteng","Rural",2,"Medium","EA_0006","Informal"
5452,"Limpopo","Rural",3,"Low","EA_0388","Informal"
5453,"North West","Urban",1,"Medium","EA_0471","Informal"
5454,"Mpumalanga","Rural",4,"Medium","EA_0428","House"
5455,"Gauteng","Rural",3,"High","EA_0497","Informal"
5456,"North West","Rural",9,"Low","EA_0395","House"
5457,"KwaZulu-Natal","Urban",3,"High","EA_0079","Townhouse"
5458,"KwaZulu-Natal","Rural",7,"Low","EA_0480","House"
5459,"KwaZulu-Natal","Rural",2,"High","EA_0163","House"
5460,"KwaZulu-Natal","Rural",5,"High","EA_0302","House"
5461,"KwaZulu-Natal","Rural",7,"Low","EA_0327","House"
5462,"KwaZulu-Natal","Rural",4,"Low","EA_0252","House"
5463,"Northern Cape","Urban",7,"Medium","EA_0394","House"
5464,"KwaZulu-Natal","Urban",4,"Medium","EA_0498","Townhouse"
5465,"Eastern Cape","Rural",4,"Medium","EA_0051","House"
5466,"Gauteng","Urban",7,"Low","EA_0500","House"
5467,"Mpumalanga","Urban",4,"Medium","EA_0140","Flat"
5468,"KwaZulu-Natal","Urban",4,"Low","EA_0256","Flat"
5469,"Free State","Urban",3,"Low","EA_0005","Flat"
5470,"Limpopo","Urban",6,"Medium","EA_0020","House"
5471,"Gauteng","Urban",3,"High","EA_0464","Townhouse"
5472,"Eastern Cape","Rural",8,"Medium","EA_0375","Traditional"
5473,"Western Cape","Urban",3,"Low","EA_0158","Informal"
5474,"Gauteng","Urban",6,"High","EA_0307","House"
5475,"Western Cape","Urban",5,"Low","EA_0235","House"
5476,"Gauteng","Urban",5,"Medium","EA_0189","Townhouse"
5477,"Eastern Cape","Urban",1,"High","EA_0281","House"
5478,"Gauteng","Rural",5,"Low","EA_0135","Traditional"
5479,"Gauteng","Urban",7,"Medium","EA_0167","Flat"
5480,"Mpumalanga","Urban",4,"High","EA_0255","Flat"
5481,"North West","Urban",1,"Low","EA_0349","Flat"
5482,"KwaZulu-Natal","Urban",4,"Medium","EA_0321","House"
5483,"Gauteng","Urban",7,"Low","EA_0404","House"
5484,"North West","Urban",3,"Low","EA_0367","Flat"
5485,"Mpumalanga","Urban",4,"Low","EA_0480","Flat"
5486,"Limpopo","Urban",4,"Medium","EA_0180","Informal"
5487,"Free State","Urban",5,"Medium","EA_0318","Townhouse"
5488,"Eastern Cape","Urban",3,"Low","EA_0462","House"
5489,"Western Cape","Urban",7,"Low","EA_0111","Flat"
5490,"Mpumalanga","Urban",2,"Low","EA_0356","Flat"
5491,"Gauteng","Urban",1,"Low","EA_0234","House"
5492,"KwaZulu-Natal","Urban",4,"Low","EA_0328","House"
5493,"KwaZulu-Natal","Urban",5,"Medium","EA_0304","Flat"
5494,"Limpopo","Urban",1,"Medium","EA_0408","Informal"
5495,"North West","Rural",5,"Medium","EA_0022","House"
5496,"Gauteng","Urban",6,"Medium","EA_0167","House"
5497,"KwaZulu-Natal","Urban",7,"Low","EA_0273","Flat"
5498,"Limpopo","Urban",10,"Medium","EA_0466","Townhouse"
5499,"Gauteng","Urban",3,"High","EA_0040","Flat"
5500,"KwaZulu-Natal","Urban",2,"Medium","EA_0373","Flat"
5501,"Gauteng","Urban",5,"Low","EA_0495","Townhouse"
5502,"Western Cape","Rural",6,"Low","EA_0038","House"
5503,"Northern Cape","Urban",3,"Medium","EA_0273","Informal"
5504,"Gauteng","Urban",2,"Low","EA_0473","Townhouse"
5505,"Gauteng","Rural",2,"Medium","EA_0019","House"
5506,"Eastern Cape","Urban",4,"Low","EA_0028","House"
5507,"Eastern Cape","Urban",5,"Medium","EA_0126","Flat"
5508,"Western Cape","Rural",4,"Low","EA_0101","House"
5509,"Western Cape","Urban",9,"Medium","EA_0224","Townhouse"
5510,"KwaZulu-Natal","Rural",7,"High","EA_0037","Traditional"
5511,"Gauteng","Rural",4,"Medium","EA_0491","House"
5512,"Free State","Urban",6,"Medium","EA_0494","Flat"
5513,"Free State","Rural",3,"Medium","EA_0147","Informal"
5514,"Eastern Cape","Urban",3,"Medium","EA_0062","Flat"
5515,"Western Cape","Rural",2,"Medium","EA_0349","House"
5516,"Western Cape","Urban",8,"Medium","EA_0394","Flat"
5517,"Gauteng","Rural",3,"Medium","EA_0253","House"
5518,"Western Cape","Rural",5,"Low","EA_0168","House"
5519,"Limpopo","Urban",3,"Medium","EA_0112","Informal"
5520,"Gauteng","Urban",5,"Low","EA_0380","House"
5521,"Western Cape","Urban",3,"Low","EA_0196","Townhouse"
5522,"KwaZulu-Natal","Urban",4,"Low","EA_0058","Informal"
5523,"KwaZulu-Natal","Urban",7,"Medium","EA_0399","Townhouse"
5524,"North West","Urban",4,"Low","EA_0098","Townhouse"
5525,"Gauteng","Urban",5,"Low","EA_0425","House"
5526,"KwaZulu-Natal","Urban",5,"Low","EA_0022","Townhouse"
5527,"Northern Cape","Urban",4,"Medium","EA_0396","Flat"
5528,"Gauteng","Urban",6,"Medium","EA_0430","House"
5529,"Eastern Cape","Rural",2,"Low","EA_0194","House"
5530,"Gauteng","Urban",6,"Medium","EA_0031","House"
5531,"Northern Cape","Urban",6,"Medium","EA_0087","House"
5532,"Mpumalanga","Urban",3,"Medium","EA_0323","Townhouse"
5533,"Mpumalanga","Rural",3,"Low","EA_0173","Traditional"
5534,"Gauteng","Rural",4,"Low","EA_0401","Informal"
5535,"Eastern Cape","Rural",4,"Medium","EA_0344","House"
5536,"KwaZulu-Natal","Urban",3,"Low","EA_0064","Flat"
5537,"Gauteng","Urban",4,"Medium","EA_0053","House"
5538,"Western Cape","Rural",6,"High","EA_0461","House"
5539,"KwaZulu-Natal","Rural",5,"Low","EA_0111","House"
5540,"Western Cape","Urban",4,"Medium","EA_0244","Flat"
5541,"Free State","Rural",4,"Low","EA_0392","House"
5542,"KwaZulu-Natal","Urban",3,"High","EA_0465","Flat"
5543,"Western Cape","Urban",3,"Medium","EA_0421","House"
5544,"KwaZulu-Natal","Urban",2,"Low","EA_0438","Flat"
5545,"Western Cape","Urban",7,"Medium","EA_0089","Flat"
5546,"KwaZulu-Natal","Urban",7,"High","EA_0175","House"
5547,"KwaZulu-Natal","Rural",3,"Low","EA_0202","Informal"
5548,"Gauteng","Rural",3,"Low","EA_0493","House"
5549,"Eastern Cape","Urban",6,"Low","EA_0141","Townhouse"
5550,"KwaZulu-Natal","Rural",3,"Low","EA_0054","House"
5551,"Limpopo","Urban",2,"Medium","EA_0089","Informal"
5552,"KwaZulu-Natal","Rural",5,"Medium","EA_0033","House"
5553,"KwaZulu-Natal","Rural",9,"Low","EA_0191","House"
5554,"Limpopo","Rural",10,"Medium","EA_0174","Traditional"
5555,"Northern Cape","Rural",8,"Medium","EA_0369","House"
5556,"North West","Urban",5,"Low","EA_0021","Flat"
5557,"KwaZulu-Natal","Urban",3,"High","EA_0387","House"
5558,"KwaZulu-Natal","Rural",3,"Medium","EA_0203","Informal"
5559,"KwaZulu-Natal","Urban",5,"Low","EA_0452","House"
5560,"Western Cape","Urban",3,"Low","EA_0424","Informal"
5561,"KwaZulu-Natal","Urban",7,"Low","EA_0127","House"
5562,"Gauteng","Rural",3,"Low","EA_0491","House"
5563,"Northern Cape","Urban",5,"Medium","EA_0141","Flat"
5564,"KwaZulu-Natal","Urban",4,"Low","EA_0204","House"
5565,"Free State","Urban",6,"Medium","EA_0014","House"
5566,"KwaZulu-Natal","Urban",9,"Medium","EA_0402","Townhouse"
5567,"Eastern Cape","Urban",4,"Medium","EA_0401","House"
5568,"Western Cape","Rural",9,"High","EA_0416","House"
5569,"KwaZulu-Natal","Urban",4,"Low","EA_0300","House"
5570,"Limpopo","Urban",3,"Low","EA_0348","Flat"
5571,"Western Cape","Urban",7,"Low","EA_0189","Townhouse"
5572,"Free State","Urban",5,"High","EA_0153","Townhouse"
5573,"Eastern Cape","Rural",3,"Low","EA_0193","Traditional"
5574,"Limpopo","Urban",5,"Low","EA_0020","Flat"
5575,"Eastern Cape","Urban",5,"Medium","EA_0447","House"
5576,"Eastern Cape","Rural",3,"Medium","EA_0190","Traditional"
5577,"KwaZulu-Natal","Rural",4,"Medium","EA_0132","House"
5578,"Limpopo","Rural",3,"Low","EA_0302","House"
5579,"Gauteng","Rural",2,"Low","EA_0449","Traditional"
5580,"Eastern Cape","Urban",5,"Medium","EA_0231","House"
5581,"KwaZulu-Natal","Rural",4,"Low","EA_0015","House"
5582,"Western Cape","Urban",4,"Medium","EA_0248","Townhouse"
5583,"Western Cape","Urban",7,"Low","EA_0285","House"
5584,"Gauteng","Rural",5,"Low","EA_0167","House"
5585,"Western Cape","Urban",2,"Medium","EA_0181","Flat"
5586,"Gauteng","Urban",5,"Low","EA_0378","House"
5587,"Mpumalanga","Urban",5,"Low","EA_0456","Flat"
5588,"Eastern Cape","Urban",8,"Low","EA_0464","Townhouse"
5589,"Limpopo","Rural",4,"Low","EA_0380","House"
5590,"Mpumalanga","Urban",4,"High","EA_0142","House"
5591,"Limpopo","Rural",5,"Low","EA_0104","House"
5592,"Western Cape","Urban",2,"Medium","EA_0064","Informal"
5593,"Free State","Rural",7,"Low","EA_0291","Traditional"
5594,"Eastern Cape","Urban",7,"Medium","EA_0464","House"
5595,"Mpumalanga","Urban",3,"High","EA_0096","Townhouse"
5596,"North West","Urban",2,"Medium","EA_0155","House"
5597,"KwaZulu-Natal","Urban",5,"High","EA_0307","Flat"
5598,"Eastern Cape","Rural",7,"High","EA_0253","Traditional"
5599,"Mpumalanga","Rural",6,"Medium","EA_0202","House"
5600,"Western Cape","Urban",2,"Medium","EA_0329","Flat"
5601,"Gauteng","Urban",3,"Low","EA_0336","Flat"
5602,"North West","Urban",5,"Medium","EA_0141","Flat"
5603,"Mpumalanga","Urban",4,"Low","EA_0252","House"
5604,"Limpopo","Urban",2,"Medium","EA_0451","House"
5605,"Limpopo","Urban",4,"Low","EA_0192","House"
5606,"Gauteng","Rural",7,"Medium","EA_0361","House"
5607,"KwaZulu-Natal","Urban",2,"Low","EA_0265","Townhouse"
5608,"Gauteng","Urban",5,"High","EA_0336","Flat"
5609,"Gauteng","Urban",8,"Low","EA_0270","Townhouse"
5610,"KwaZulu-Natal","Urban",6,"Low","EA_0016","House"
5611,"Gauteng","Urban",5,"Medium","EA_0240","Flat"
5612,"Eastern Cape","Urban",3,"High","EA_0466","Flat"
5613,"KwaZulu-Natal","Rural",8,"Medium","EA_0085","House"
5614,"Western Cape","Urban",4,"Low","EA_0171","Flat"
5615,"Gauteng","Urban",3,"Low","EA_0251","House"
5616,"KwaZulu-Natal","Urban",4,"Low","EA_0214","House"
5617,"Gauteng","Urban",3,"Medium","EA_0109","Flat"
5618,"Limpopo","Rural",4,"Medium","EA_0174","House"
5619,"Mpumalanga","Urban",3,"High","EA_0062","House"
5620,"Gauteng","Rural",4,"Low","EA_0450","Informal"
5621,"Gauteng","Urban",5,"Medium","EA_0232","House"
5622,"Eastern Cape","Urban",6,"Medium","EA_0286","House"
5623,"Mpumalanga","Urban",4,"Low","EA_0279","House"
5624,"KwaZulu-Natal","Rural",7,"High","EA_0160","House"
5625,"KwaZulu-Natal","Rural",4,"Medium","EA_0141","Informal"
5626,"Western Cape","Urban",4,"Low","EA_0210","Flat"
5627,"Gauteng","Urban",6,"Low","EA_0379","House"
5628,"North West","Urban",2,"Medium","EA_0264","House"
5629,"Western Cape","Rural",3,"Medium","EA_0400","Traditional"
5630,"KwaZulu-Natal","Rural",3,"Medium","EA_0435","Traditional"
5631,"Western Cape","Urban",6,"Medium","EA_0266","House"
5632,"Limpopo","Urban",7,"Medium","EA_0110","Flat"
5633,"Limpopo","Urban",4,"Low","EA_0387","Flat"
5634,"Gauteng","Urban",2,"High","EA_0251","Flat"
5635,"Limpopo","Rural",5,"Low","EA_0413","House"
5636,"Western Cape","Rural",3,"Low","EA_0044","House"
5637,"KwaZulu-Natal","Rural",3,"Low","EA_0434","Informal"
5638,"Mpumalanga","Urban",4,"High","EA_0223","Informal"
5639,"Gauteng","Urban",2,"Medium","EA_0246","House"
5640,"Free State","Urban",7,"Low","EA_0118","House"
5641,"KwaZulu-Natal","Rural",7,"Medium","EA_0438","Informal"
5642,"Gauteng","Urban",9,"Medium","EA_0205","House"
5643,"Mpumalanga","Urban",6,"Medium","EA_0051","House"
5644,"Mpumalanga","Urban",2,"Low","EA_0223","Flat"
5645,"Eastern Cape","Rural",9,"Medium","EA_0165","House"
5646,"Western Cape","Urban",4,"Low","EA_0392","House"
5647,"Western Cape","Urban",5,"Low","EA_0494","House"
5648,"Western Cape","Urban",4,"Low","EA_0500","Townhouse"
5649,"Gauteng","Rural",3,"Medium","EA_0350","House"
5650,"Eastern Cape","Rural",4,"Medium","EA_0142","House"
5651,"Gauteng","Urban",2,"Medium","EA_0042","Informal"
5652,"Limpopo","Rural",4,"High","EA_0197","Informal"
5653,"Western Cape","Rural",3,"Low","EA_0404","House"
5654,"Gauteng","Urban",2,"Medium","EA_0016","Flat"
