"response_id","household_id","mode_sequence","initial_mode","final_mode","n_mode_switches","web_attempt_date","web_response","phone_attempt_date","phone_response","f2f_attempt_date","f2f_response","final_response_status","response_propensity_score","mode_preference_stated","device_type","completion_time_minutes","data_quality_score","item_nonresponse_rate","straightlining_detected","mode_effect_adjustment","cost_total","interviewer_id","paradata_available"
"MM00968","HH00116","Web-F2F","Web","Face-to-face",0,2024-01-27,"No response",NA,NA,19780,"Complete","Complete",0.0753711040244295,"No preference","Mobile",41,77.8208332972901,0.116866662945591,0,0.945751883655399,32.65,"INT026",1
"MM00969","HH00612","F2F only","Face-to-face","Face-to-face",2,2024-01-06,"No response",NA,NA,19753,"Complete","Complete",0.764945962559468,"Phone","Tablet",66,83.6242851251252,0.0890763106433737,0,0.993240777442886,35.95,"INT039",1
"MM00970","HH00885","Web-Phone","Web","Phone",1,2024-01-07,"No response",19746,"No response",NA,NA,"No response",0.231081156841963,"Phone","Tablet",40,78.3987698679621,0.0890521500120481,0,1.15499658134083,14.88,"INT011",1
"MM00971","HH01071","Web-Phone","Web","Phone",0,2024-01-28,"Complete",19759,"No response",NA,NA,"No response",0.0926507638218494,"No preference","Tablet",27,75.4826945559134,0.0764402245232159,0,1.00789124705657,10.28,"INT016",0
"MM00972","HH01364","F2F only","Face-to-face","Face-to-face",1,2024-01-04,"No response",NA,NA,19743,"Complete","Complete",0.153874971114903,"Face-to-face","Desktop",52,75.4753991436104,0.164734331832057,0,1.15774095089327,42.39,"INT017",1
"MM00973","HH01237","Web-F2F","Web","Face-to-face",0,2024-01-13,"Complete",NA,NA,19753,"Refused","Refused",0.37846789262268,"Phone","NA",12,73.3235330746947,0.146790112372953,0,0.917594484091853,27.96,"INT021",1
"MM00974","HH00129","Web-Phone","Web","Phone",0,2024-01-10,"No response",19749,"Partial",NA,NA,"Partial",0.454754307347004,"No preference","Mobile",58,68.5481433069389,0.177070346837179,0,0.997674548241855,12.87,"INT009",0
"MM00975","HH01463","Web-F2F","Web","Face-to-face",0,2024-01-28,"No response",NA,NA,19772,"Complete","Complete",0.388129382969104,"Phone","Desktop",34,72.5189456127269,0.0201470360770038,0,0.795365806403871,38.55,"INT016",1
"MM00976","HH00377","Web-Phone","Web","Phone",2,2024-01-05,"No response",19734,"Partial",NA,NA,"Partial",0.367454477050186,"Face-to-face","Mobile",28,65.861968402163,0.0658359995350994,0,1.03695977734788,10.61,"INT050",1
"MM00977","HH01092","Web-Phone","Web","Phone",0,2024-01-25,"Complete",19766,"No response",NA,NA,"No response",0.305497053566693,"Phone","Mobile",27,94.7353888504137,0.0845732781960698,0,1.13084097455426,12.12,"INT042",1
"MM00978","HH00310","Web-Phone","Web","Phone",2,2024-01-10,"Partial",19746,"No response",NA,NA,"No response",0.491125693306505,"Web","Mobile",51,68.916595354854,0.0168664598211419,0,1.092851279447,8.42,"INT034",1
"MM00979","HH00569","F2F only","Face-to-face","Face-to-face",1,2024-01-03,"Complete",NA,NA,19756,"Complete","Complete",0.24292437481269,"Web","Mobile",40,94.4838691487831,0.0149685192783359,0,0.849709781810231,39.79,"INT023",0
"MM00980","HH01360","Web-F2F","Web","Face-to-face",0,2024-01-05,"Partial",NA,NA,19743,"Complete","Complete",0.556164032085102,"Phone","Mobile",42,58.7579840365922,0.164549097929373,0,0.96173534835215,36.14,"INT007",1
"MM00981","HH00308","F2F only","Face-to-face","Face-to-face",1,2024-01-01,"No response",NA,NA,19746,"Refused","Refused",0.38296631832386,"No preference","Mobile",18,48.8450945643022,0.0405600195265682,0,0.925719014358713,40.24,"INT043",0
"MM00982","HH00347","Web-F2F","Web","Face-to-face",0,2024-01-15,"Partial",NA,NA,19753,"Complete","Complete",0.0302049781790405,"No preference","Tablet",51,74.4868808346054,0.286864485396967,0,0.926555575701099,36.1,"INT019",1
"MM00983","HH00663","Web-Phone","Web","Phone",0,2024-01-02,"Partial",19741,"No response",NA,NA,"No response",0.368449494450023,"Face-to-face","Desktop",31,46.0387107915397,0.0182361983517708,0,1.04816786385277,10.12,"INT015",1
"MM00984","HH01406","F2F only","Face-to-face","Face-to-face",0,2024-01-25,"No response",NA,NA,19773,"Complete","Complete",0.403561938751556,"Web","Mobile",46,61.7258340991035,0.0720037114345098,1,1.092500633992,33.55,"INT040",1
"MM00985","HH00957","Web only","Web","Web",3,2024-01-01,"No response",NA,NA,NA,NA,"No response",0.277693907394033,"Web","Desktop",15,85.0525731343183,0.0606936998465022,0,0.972501164667132,2.55,NA,1
"MM00986","HH01096","Web-F2F","Web","Face-to-face",2,2024-01-29,"Complete",NA,NA,19786,"Complete","Complete",0.106407498935508,"Web","Mobile",40,90.4425302891612,0.0347648257634354,0,1.00190173172801,33.49,"INT044",1
"MM00987","HH00151","Phone-F2F","Phone","Face-to-face",0,2024-01-11,"No response",19754,"No response",19751,"Partial","Partial",0.177599961464102,"Phone","Mobile",35,74.1565993038733,0.304126240146125,0,1.12126881015723,32.27,"INT006",1
"MM00988","HH01286","F2F only","Face-to-face","Face-to-face",0,2024-01-03,"No response",NA,NA,19744,"Partial","Partial",0.571624067134641,"Face-to-face","Desktop",36,89.0477177022725,0.102267089241016,1,0.973356122008082,33.26,"INT045",1
"MM00989","HH01241","Web only","Web","Web",1,2024-01-25,"No response",NA,NA,NA,NA,"No response",0.545752064953019,"Face-to-face","Desktop",27,76.3799666239497,0.0569162446556489,0,1.129657802044,2.74,NA,0
"MM00990","HH00453","F2F only","Face-to-face","Face-to-face",3,2024-01-26,"Partial",NA,NA,19771,"Complete","Complete",0.29247695506884,"Phone","Tablet",70,60.1335889246153,0.204501214838412,0,1.11929684036409,49.69,"INT022",0
"MM00991","HH00555","F2F only","Face-to-face","Face-to-face",3,2024-01-22,"No response",NA,NA,19774,"Complete","Complete",0.0889790214997623,"Face-to-face","Desktop",45,59.2549063471515,0.157936497062087,0,1.01720869319819,47.33,"INT017",1
"MM00992","HH00626","Web only","Web","Web",0,2024-01-22,"No response",NA,NA,NA,NA,"No response",0.589977348558466,"No preference","Tablet",29,57.0827436762824,0.0610017824586936,0,0.926387111875523,2.81,NA,0
"MM00993","HH01043","Web-F2F","Web","Face-to-face",0,2024-01-19,"Complete",NA,NA,19770,"Complete","Complete",0.425095534219528,"Face-to-face","Mobile",53,91.4692719737661,0.154748044204232,0,0.965970810780704,40.85,"INT002",1
"MM00994","HH01202","F2F only","Face-to-face","Face-to-face",0,2024-01-06,"No response",NA,NA,19761,"Complete","Complete",0.635323510278924,"Face-to-face","NA",52,55.5921030867889,0.192266850256258,1,1.01374817403714,33.23,"INT031",1
"MM00995","HH00936","Phone-F2F","Phone","Face-to-face",0,2024-01-18,"Complete",19747,"No response",19757,"Complete","Complete",0.573199619436594,"Web","Mobile",54,59.4742230272098,0.176325881359521,0,1.15218255804183,38.44,"INT042",1
"MM00996","HH01008","Web-F2F","Web","Face-to-face",1,2024-01-30,"Partial",NA,NA,19781,"Partial","Partial",0.251519874052349,"Web","Desktop",46,89.5012244482045,0.0871461565808367,0,1.14128080479584,49.98,"INT039",1
"MM00997","HH00004","Web-Phone","Web","Phone",0,2024-01-19,"No response",19750,"No response",NA,NA,"No response",0.520958342649864,"No preference","Mobile",29,66.0323886918487,0.0439343385243417,0,0.968570796305194,8.79,"INT012",1
"MM00998","HH00983","Web only","Web","Web",0,2024-01-25,"No response",NA,NA,NA,NA,"No response",0.514270572470105,"Phone","NA",28,91.9262785840895,0.0315769003516491,1,0.801065965763199,2.24,NA,1
"MM00999","HH00229","F2F only","Face-to-face","Face-to-face",2,2024-01-16,"Complete",NA,NA,19759,"Complete","Complete",0.262333268470714,"No preference","Tablet",64,63.7866234751745,0.128125451095292,0,0.988995523851088,33.5,"INT012",1
"MM01000","HH01147","F2F only","Face-to-face","Face-to-face",1,2024-01-24,"Complete",NA,NA,19766,"Complete","Complete",0.268166109998118,"Web","NA",29,60.0967550932507,0.041349810705702,0,0.952789909159123,44.58,"INT028",1
"MM01001","HH00940","F2F only","Face-to-face","Face-to-face",0,2024-01-12,"No response",NA,NA,19759,"Refused","Refused",0.859907523345667,"Face-to-face","Mobile",41,77.2139117418662,0.103145030121386,0,1.0132653614502,47.96,"INT008",0
"MM01002","HH00773","F2F only","Face-to-face","Face-to-face",1,2024-01-29,"Complete",NA,NA,19777,"Refused","Refused",0.582590890593617,"Web","Tablet",41,92.1054210989406,0.016500807358991,0,1.09421428937926,31.66,"INT038",1
"MM01003","HH00952","Web-F2F","Web","Face-to-face",0,2024-01-19,"No response",NA,NA,19769,"Partial","Partial",0.484164287105795,"No preference","Mobile",42,70.2474365354165,0.0486913152291059,0,1.00566924666272,37.22,"INT036",1
"MM01004","HH00208","Web-F2F","Web","Face-to-face",1,2024-01-10,"Complete",NA,NA,19755,"Complete","Complete",0.279088940700156,"Web","Desktop",44,76.6773522291804,0.140728841621719,1,0.995303125756715,31.91,"INT016",1
"MM01005","HH00984","Web-Phone","Web","Phone",1,2024-01-18,"No response",19749,"No response",NA,NA,"No response",0.602257645031548,"Web","NA",37,59.0676535637776,0.0965014043791728,0,0.824085422196037,10.83,"INT038",1
"MM01006","HH01077","F2F only","Face-to-face","Face-to-face",2,2024-01-07,"Complete",NA,NA,19745,"Complete","Complete",0.847458112875341,"No preference","Desktop",52,98.9441249007692,0.125682853880894,1,1.10444722398708,32.77,"INT034",1
"MM01007","HH00554","Web-Phone","Web","Phone",1,2024-01-05,"Partial",19737,"No response",NA,NA,"No response",0.1199700617064,"Face-to-face","Mobile",25,81.328211482102,0.108905827928523,0,0.96275986506274,9.18,"INT044",1
"MM01008","HH01315","Web-F2F","Web","Face-to-face",1,2024-01-20,"Partial",NA,NA,19768,"Partial","Partial",0.235529559272843,"Face-to-face","Desktop",53,86.6382050702058,0.0552423201765019,0,1.014799742998,29.08,"INT019",1
"MM01009","HH00588","F2F only","Face-to-face","Face-to-face",1,2024-01-07,"No response",NA,NA,19762,"Complete","Complete",0.459838725690259,"No preference","Mobile",56,83.0193605420058,0.104421930596747,0,1.06384626080887,43.97,"INT034",1
"MM01010","HH00326","F2F only","Face-to-face","Face-to-face",0,2024-01-22,"No response",NA,NA,19768,"Complete","Complete",0.134762067717131,"Phone","NA",32,67.2376253663009,0.0194698251408052,1,0.996375953492236,48.49,"INT024",1
"MM01011","HH01498","Web only","Web","Web",0,2024-01-15,"Partial",NA,NA,NA,NA,"Partial",0.447620568678181,"Web","Mobile",24,77.7178357847695,0.0599035692414468,1,1.10790765822967,3.87,NA,1
"MM01012","HH01266","Web only","Web","Web",3,2024-01-27,"No response",NA,NA,NA,NA,"No response",0.653661608142332,"No preference","Tablet",34,35.9089400239734,0.00788052524595674,0,0.904186332812586,3.33,NA,1
"MM01013","HH01210","Phone-F2F","Phone","Face-to-face",0,2024-01-22,"No response",19752,"Complete",19777,"Complete","Complete",0.0132167449415745,"Face-to-face","Desktop",50,46.1753617288129,0.0873232922048607,0,1.03405289505031,26.24,"INT018",1
"MM01014","HH01315","Web-F2F","Web","Face-to-face",1,2024-01-13,"Partial",NA,NA,19767,"Complete","Complete",0.693377158208439,"No preference","Mobile",37,88.2720144473904,0.21829718849995,0,0.952760862471379,34.4,"INT008",1
"MM01015","HH00803","Web-F2F","Web","Face-to-face",0,2024-01-29,"No response",NA,NA,19784,"Complete","Complete",0.280657495639215,"Face-to-face","NA",67,85.4260064753737,0.0339106891118192,0,1.04389586554565,43.47,"INT018",0
"MM01016","HH01139","Web-Phone","Web","Phone",0,2024-01-04,"No response",19747,"No response",NA,NA,"No response",0.153736982832662,"No preference","Tablet",38,76.0297317022556,0.156397549062831,0,0.891647634704405,13.81,"INT041",1
"MM01017","HH00714","Web-F2F","Web","Face-to-face",0,2024-01-30,"Complete",NA,NA,19781,"Complete","Complete",0.233238639410681,"Web","Desktop",55,102.008101924206,0.0393993238977694,0,1.17784765105472,47.47,"INT001",1
"MM01018","HH00823","Web-Phone","Web","Phone",0,2024-01-31,"No response",19760,"Complete",NA,NA,"Complete",0.544621707198458,"No preference","Mobile",46,68.4756019047782,0.126001422708467,0,0.938278416663827,11.75,"INT038",0
"MM01019","HH01242","F2F only","Face-to-face","Face-to-face",1,2024-01-13,"Complete",NA,NA,19761,"Partial","Partial",0.326725533150075,"Phone","Mobile",56,89.3878389461513,0.118457986177263,0,1.19497799521865,47.06,"INT018",0
"MM01020","HH00370","Phone-F2F","Phone","Face-to-face",0,2024-01-19,"Partial",19757,"No response",19775,"Partial","Partial",0.315003964678029,"No preference","Mobile",62,73.4902491507774,0.184402209310805,0,1.08535322906705,27.43,"INT027",0
"MM01021","HH00186","Phone-F2F","Phone","Face-to-face",0,2024-01-21,"No response",19758,"No response",19768,"Refused","Refused",0.493720632206989,"No preference","Tablet",34,70.2490630996202,0.0732779036903746,0,1.12993608849011,35.27,"INT018",1
"MM01022","HH00578","Web-Phone","Web","Phone",1,2024-01-22,"Partial",19753,"No response",NA,NA,"No response",0.274959568627558,"Face-to-face","Mobile",32,42.2118806803916,0.189086771906888,0,1.06136634137545,12.39,"INT003",0
"MM01023","HH01165","Web only","Web","Web",1,2024-01-28,"No response",NA,NA,NA,NA,"No response",0.0709840577681991,"Face-to-face","Desktop",24,75.7489441015452,0.106938591355852,0,1.07065745786189,4.13,NA,1
"MM01024","HH00740","Web-F2F","Web","Face-to-face",0,2024-01-06,"No response",NA,NA,19756,"Complete","Complete",0.257648031206821,"Face-to-face","Tablet",31,110.991907141925,0.0895439119524859,0,0.921548647438694,32.85,"INT027",0
"MM01025","HH00858","Web-Phone","Web","Phone",2,2024-01-18,"Complete",19754,"Partial",NA,NA,"Partial",0.795130148147433,"Web","Mobile",34,69.9278118187086,0.280169896776678,0,0.991830772383799,13.69,"INT004",1
"MM01026","HH00243","Web only","Web","Web",0,2024-01-05,"No response",NA,NA,NA,NA,"No response",0.223287097469324,"Phone","NA",30,64.2434245712841,0.0859445998691735,0,1.00313984552392,3.69,NA,1
"MM01027","HH00757","Web-Phone","Web","Phone",0,2024-01-21,"No response",19759,"No response",NA,NA,"No response",0.426758307612634,"Face-to-face","Tablet",14,114.028212828243,0.0525495602910428,0,0.851142799783463,14.5,"INT030",1
"MM01028","HH00940","F2F only","Face-to-face","Face-to-face",2,2024-01-15,"Complete",NA,NA,19764,"Complete","Complete",0.459594979537029,"No preference","Desktop",74,83.3609923136428,0.0913422975824249,0,1.1278380046215,37.27,"INT007",0
"MM01029","HH00226","Phone-F2F","Phone","Face-to-face",0,2024-01-17,"Complete",19753,"No response",19764,"Complete","Complete",0.648702697145889,"No preference","Desktop",50,84.102311654726,0.14979109089235,0,0.912221788567291,32.67,"INT013",1
"MM01030","HH01212","Web-Phone","Web","Phone",0,2024-01-13,"No response",19744,"Complete",NA,NA,"Complete",0.454202842571932,"Web","Mobile",44,69.0342005087354,0.0579966386551709,0,0.925839458667952,14.91,"INT002",1
"MM01031","HH01353","Web-Phone","Web","Phone",1,2024-01-18,"Complete",19761,"Complete",NA,NA,"Complete",0.359593305192052,"No preference","Desktop",37,86.9296861204559,0.0125665517985215,0,1.12370724277159,9.52,"INT012",0
"MM01032","HH01087","Web-F2F","Web","Face-to-face",0,2024-01-17,"No response",NA,NA,19767,"Complete","Complete",0.47076853021992,"No preference","Desktop",38,78.9589562480751,0.0487677266029398,1,0.947613068709198,41.3,"INT037",1
"MM01033","HH00041","Phone-F2F","Phone","Face-to-face",1,2024-01-18,"No response",19755,"No response",19769,"Complete","Complete",0.701804017975319,"Phone","Mobile",22,79.1708299313927,0.244308463391762,1,1.00474026315083,32.67,"INT038",1
"MM01034","HH01156","Web-F2F","Web","Face-to-face",0,2024-01-30,"Complete",NA,NA,19781,"Complete","Complete",0.372373141904316,"Phone","Mobile",54,69.0830565653213,0.21125156172403,0,0.986154301999494,34.25,"INT017",0
"MM01035","HH01190","Web-Phone","Web","Phone",1,2024-01-22,"No response",19759,"Complete",NA,NA,"Complete",0.35396146259262,"Web","Mobile",28,86.4992619184527,0.0150734654905102,0,0.979690364805918,8.69,"INT046",1
"MM01036","HH00786","Web-Phone","Web","Phone",0,2024-01-04,"Complete",19747,"No response",NA,NA,"No response",0.333275185711508,"Phone","Mobile",12,108.311603553183,0.077130398016442,0,0.887152464687527,14.36,"INT003",0
"MM01037","HH01474","Web-F2F","Web","Face-to-face",0,2024-01-06,"Partial",NA,NA,19749,"Complete","Complete",0.168221948272877,"Face-to-face","Mobile",60,73.1454888086429,0.116966621480967,0,0.926740970035986,44.29,"INT007",1
"MM01038","HH00789","Web only","Web","Web",2,2024-01-29,"Partial",NA,NA,NA,NA,"Partial",0.298974840096856,"Face-to-face","Mobile",21,97.2705742415297,0.0646385890987856,0,1.04079769361636,3.33,NA,1
"MM01039","HH01222","Phone-F2F","Phone","Face-to-face",2,2024-01-16,"No response",19746,"Complete",19755,"Complete","Complete",0.579261442424799,"Phone","Mobile",31,71.5028705896779,0.0459632262033392,0,1.12002355837826,43.23,"INT004",1
"MM01040","HH00826","Phone-F2F","Phone","Face-to-face",0,2024-01-19,"Complete",19759,"No response",19755,"Complete","Complete",0.341189775858222,"Face-to-face","Mobile",38,55.86751033402,0.117182698780927,0,0.942397279929652,49.39,"INT044",1
"MM01041","HH00245","F2F only","Face-to-face","Face-to-face",3,2024-01-22,"No response",NA,NA,19769,"Complete","Complete",0.698901486885998,"No preference","Tablet",37,60.6405111044302,0.196475869767387,0,1.07024704090807,31.27,"INT019",1
"MM01042","HH00476","F2F only","Face-to-face","Face-to-face",0,2024-01-17,"Complete",NA,NA,19763,"Partial","Partial",0.687253862772217,"Face-to-face","Mobile",36,67.2390876452617,0.0706656056172959,0,0.871172065093084,31.09,"INT038",1
"MM01043","HH01333","Web-Phone","Web","Phone",1,2024-01-04,"Complete",19734,"No response",NA,NA,"No response",0.541396182903462,"No preference","Mobile",24,51.8247672831185,0.0914112787025732,1,1.13440279751014,11.76,"INT023",1
"MM01044","HH00466","Web only","Web","Web",1,2024-01-22,"Complete",NA,NA,NA,NA,"Complete",0.587208376780391,"Face-to-face","Mobile",37,80.6298344801118,0.139675711156881,0,1.17156373350182,2.65,NA,1
"MM01045","HH01258","Web-Phone","Web","Phone",2,2024-01-18,"No response",19750,"Partial",NA,NA,"Partial",0.305689732129028,"Face-to-face","NA",29,76.8902543418444,0.1246014973409,1,0.897873931207436,14.77,"INT023",0
"MM01046","HH00856","Phone-F2F","Phone","Face-to-face",0,2024-01-01,"No response",19742,"Complete",19754,"Complete","Complete",0.293651893843774,"No preference","Mobile",71,43.37243539407,0.0574493011803562,0,1.00847316423089,27.28,"INT004",1
"MM01047","HH00483","Web-F2F","Web","Face-to-face",2,2024-01-28,"Partial",NA,NA,19783,"Complete","Complete",0.421692706152307,"Phone","Mobile",22,106.236076735379,0.0454882708451048,0,1.0111821259874,30.93,"INT034",1
"MM01048","HH00952","Web-F2F","Web","Face-to-face",2,2024-01-30,"No response",NA,NA,19787,"Refused","Refused",0.34737519128122,"Web","Tablet",41,100.849025002893,0.0256468977253496,0,1.04146209658003,33.27,"INT021",0
"MM01049","HH00741","Web only","Web","Web",1,2024-01-14,"No response",NA,NA,NA,NA,"No response",0.37812278881708,"Phone","NA",22,70.2801716924508,0.103985279269713,0,0.957005044868424,2.55,NA,1
"MM01050","HH01374","Web-Phone","Web","Phone",1,2024-01-30,"No response",19766,"No response",NA,NA,"No response",0.335333511917072,"No preference","NA",10,70.7899194349669,0.0810538725310354,0,1.17755819218158,13.16,"INT018",1
