"household_id","ea_id","country","stratum","urban_rural","province_code","district_code","interview_date","household_size","dwelling_type","tenure_status","wall_material","roof_material","water_source","electricity","toilet_type","cooking_fuel","n_rooms","n_bedrooms","has_radio","has_tv","has_fridge","has_bicycle","has_motorcycle","has_car","has_computer","has_internet","monthly_income","monthly_expenditure","receives_grants","agricultural_hh","livestock_owned","interview_mode","interview_duration_min","respondent_age","respondent_gender","interview_language","interview_result","psu_weight","hh_weight","final_weight","quality_check","data_entry_date"
"HH00122_008","EA00873","Angola","Angola_Rural","Rural","P6","D15",2024-01-05,4,"Shack","Owned","Mud","Iron","Well","Grid","Flush","Gas",3,2,0,0,1,0,0,1,0,1,2257,2056,0,0,0,"Face-to-face",60,60,"Female","English","Complete",6803.62820512821,6157.24213252707,6417.66929221099,0,2024-06-18
"HH00122_009","EA00873","Angola","Angola_Rural","Rural","P6","D15",2024-03-22,5,"House","Other","Iron","Thatch","Piped","Grid","Flush","Electricity",4,2,0,1,1,1,0,0,0,0,14919,10667,1,0,1,"Face-to-face",51,54,"Female","Local","Complete",6803.62820512821,7618.6807994898,7940.92107499693,0,2024-05-28
"HH00122_010","EA00873","Angola","Angola_Rural","Rural","P6","D15",2024-01-04,4,"House","Rented","Wood","Iron","Piped","Generator","Pit","Electricity",4,2,1,0,0,0,0,0,1,1,1480,956,0,0,1,"Face-to-face",47,50,"Male","Portuguese","Complete",6803.62820512821,6856.26384539994,7146.25687813589,0,2024-07-08
"HH00122_011","EA00873","Angola","Angola_Rural","Rural","P6","D15",2024-04-28,1,"House","Owned","Brick","Tile","Well","Grid","VIP","Other",1,2,0,0,0,0,1,0,1,1,1339,1243,0,0,0,"Telephone",22,65,"Female","English","Complete",6803.62820512821,6338.23441136358,6606.31683359648,1,2024-04-12
"HH00123_001","EA03754","Eswatini","Eswatini_Rural","Rural","P7","D23",2024-01-10,2,"Shack","Rented","Mud","Iron","Borehole","None","VIP","Electricity",2,3,1,1,0,0,0,1,0,0,655,NA,0,1,1,"Face-to-face",59,43,"Female","Portuguese","Complete",5152.26213592233,4430.63905579021,4618.0376865487,0,2024-05-20
"HH00123_002","EA03754","Eswatini","Eswatini_Rural","Rural","P7","D23",2023-12-26,3,"House","Owned","Brick","Iron","Piped","None","Flush","Gas",4,2,1,0,1,0,1,0,1,0,1404,1298,0,0,0,"Face-to-face",38,23,"Female","French","Complete",5152.26213592233,5804.45061714273,6049.95608131191,0,2024-04-10
"HH00123_003","EA03754","Eswatini","Eswatini_Rural","Rural","P7","D23",2024-03-17,6,"Shack","Owned","Brick","Iron","River","Generator","None","Electricity",5,2,1,0,1,0,0,1,0,0,1083,NA,0,1,0,"Face-to-face",17,37,"Male","Local","Complete",5152.26213592233,5029.45207965408,5242.17814948839,0,2024-07-13
"HH00123_004","EA03754","Eswatini","Eswatini_Rural","Rural","P7","D23",2024-01-11,6,"Shack","Rented","Wood","Iron","Piped","None","VIP","Electricity",5,3,0,1,0,0,0,0,0,0,696,NA,0,0,1,"Face-to-face",41,36,"Male","English","Complete",5152.26213592233,5858.7236051576,6106.52460356305,0,2024-06-25
"HH00123_005","EA03754","Eswatini","Eswatini_Rural","Rural","P7","D23",2024-04-26,8,"Other","Owned","Iron","Thatch","Piped","None","Flush","Electricity",3,2,0,1,0,1,1,0,1,0,1345,NA,1,0,0,"Face-to-face",27,33,"Male","English","Complete",5152.26213592233,5080.88553997629,5295.7870431777,0,2024-04-16
"HH00123_006","EA03754","Eswatini","Eswatini_Rural","Rural","P7","D23",2024-06-23,7,"House","Rented","Brick","Tile","Borehole","None","VIP","Electricity",2,1,1,1,0,1,1,0,1,1,3261,2268,1,0,0,"Face-to-face",38,28,"Female","English","Partial",5152.26213592233,4979.45556703296,5190.06698074432,1,2024-05-17
"HH00123_007","EA03754","Eswatini","Eswatini_Rural","Rural","P7","D23",2024-02-27,4,"House","Free","Brick","Thatch","River","Grid","Pit","Charcoal",2,0,1,0,1,0,0,1,0,0,752,515,1,1,1,"Face-to-face",59,38,"Male","Portuguese","Complete",5152.26213592233,5154.95437953222,5372.98870374205,0,2024-02-22
"HH00123_008","EA03754","Eswatini","Eswatini_Rural","Rural","P7","D23",2024-06-04,9,"Shack","Owned","Iron","Other","Piped","Grid","Flush","Other",2,2,0,0,0,1,0,1,0,0,17526,12424,0,1,0,"Face-to-face",32,51,"Male","English","Partial",5152.26213592233,5829.98039781812,6076.56567144184,1,2024-08-01
"HH00123_009","EA03754","Eswatini","Eswatini_Rural","Rural","P7","D23",2024-02-08,5,"House","Rented","Wood","Iron","Other","Grid","Pit","Electricity",3,1,1,0,0,0,0,0,0,1,122,75,0,0,0,"Face-to-face",33,31,"Male","English","Complete",5152.26213592233,5530.4983235179,5764.41668161231,0,2024-01-28
"HH00123_010","EA03754","Eswatini","Eswatini_Rural","Rural","P7","D23",2024-06-30,7,"Traditional","Owned","Brick","Concrete","River","Grid","Other","Gas",6,2,1,1,1,0,0,0,0,1,789,536,0,0,0,"Face-to-face",26,44,"Male","English","Complete",5152.26213592233,4653.59821784341,4850.42714548633,0,2024-06-26
"HH00123_011","EA03754","Eswatini","Eswatini_Rural","Rural","P7","D23",2024-06-24,4,"Flat","Owned","Mud","Concrete","Piped","None","VIP","Gas",5,3,1,0,1,1,0,0,0,0,2841,2201,0,0,0,"Telephone",39,47,"Female","Portuguese","Complete",5152.26213592233,4201.45963053932,4379.16487171017,0,2024-07-13
"HH00123_012","EA03754","Eswatini","Eswatini_Rural","Rural","P7","D23",2024-07-11,7,"House","Owned","Wood","Iron","Borehole","Grid","Flush","Paraffin",1,2,1,0,1,0,0,0,0,0,1228,805,0,0,0,"Face-to-face",33,44,"Male","Portuguese","Complete",5152.26213592233,6178.84109388829,6440.18180480804,0,2024-03-10
"HH00123_013","EA03754","Eswatini","Eswatini_Rural","Rural","P7","D23",2024-03-31,6,"Shack","Rented","Brick","Tile","Borehole","Solar","Flush","Electricity",4,1,0,1,0,1,0,0,0,1,3324,3070,0,0,0,"Face-to-face",56,50,"Female","English","Complete",5152.26213592233,6110.21876014559,6368.65701586172,0,2024-07-21
"HH00123_014","EA03754","Eswatini","Eswatini_Rural","Rural","P7","D23",2024-04-07,5,"House","Owned","Mud","Iron","Piped","None","Flush","Wood",3,1,0,0,1,0,0,0,1,0,NA,219,0,1,1,"Telephone",33,36,"Male","Portuguese","Complete",5152.26213592233,4280.43808811191,4461.48380785078,1,2024-01-17
"HH00123_015","EA03754","Eswatini","Eswatini_Rural","Rural","P7","D23",2024-02-17,4,"Flat","Owned","Iron","Iron","Borehole","None","Flush","Gas",3,2,0,0,0,0,0,0,1,1,20687,15202,0,0,1,"Web",49,44,"Female","Local","Partial",5152.26213592233,6141.35106815639,6401.10609822947,0,2024-02-10
"HH00124_001","EA01498","Lesotho","Lesotho_Rural","Rural","P5","D3",2024-05-07,2,"Shack","Owned","Brick","Iron","Borehole","None","Flush","Charcoal",5,3,0,1,1,0,0,0,0,0,8520,7828,0,1,1,"Face-to-face",22,40,"Male","Local","Complete",5470.9587628866,5950.45530087643,6202.13618973525,0,2024-03-31
"HH00124_002","EA01498","Lesotho","Lesotho_Rural","Rural","P5","D3",2024-04-03,3,"House","Rented","Wood","Other","River","Grid","VIP","Wood",2,1,0,0,0,0,0,0,0,1,7848,7339,0,1,1,"Face-to-face",55,45,"Female","French","Complete",5470.9587628866,4512.86009446296,4703.73635223481,0,2024-02-25
"HH00124_003","EA01498","Lesotho","Lesotho_Rural","Rural","P5","D3",2024-02-05,5,"House","Other","Brick","Iron","Borehole","Grid","Pit","Paraffin",5,1,1,1,0,0,1,0,0,0,2620,1780,0,0,1,"Face-to-face",72,45,"Male","French","Complete",5470.9587628866,5230.50915902327,5451.73915366473,0,2024-02-10
"HH00124_004","EA01498","Lesotho","Lesotho_Rural","Rural","P5","D3",2024-01-19,7,"Flat","Owned","Brick","Tile","Piped","None","Pit","Charcoal",5,2,0,0,0,1,0,0,0,0,1752,1614,1,1,0,"Face-to-face",42,39,"Male","English","Complete",5470.9587628866,5275.14396808514,5498.26183984705,0,2024-03-29
"HH00124_005","EA01498","Lesotho","Lesotho_Rural","Rural","P5","D3",2024-06-03,4,"House","Owned","Brick","Iron","Other","Grid","Pit","Other",1,0,1,0,0,0,0,0,0,0,33886,30549,0,1,1,"Face-to-face",-1,68,"Male","English","Not Home",5470.9587628866,5698.44852439947,0,0,2024-04-13
"HH00124_006","EA01498","Lesotho","Lesotho_Rural","Rural","P5","D3",2024-04-17,4,"Traditional","Rented","Brick","Thatch","Piped","None","Flush","Electricity",3,3,0,0,0,1,0,0,0,0,3866,2590,0,1,0,"Face-to-face",48,54,"Female","English","Complete",5470.9587628866,4526.0607443937,4717.49533781216,0,2024-03-30
"HH00124_007","EA01498","Lesotho","Lesotho_Rural","Rural","P5","D3",2024-01-13,6,"Flat","Owned","Mud","Iron","River","Grid","Pit","Electricity",2,2,1,0,1,0,1,0,1,1,10891,8324,1,0,1,"Face-to-face",49,54,"Female","Portuguese","Complete",5470.9587628866,5813.79069576519,6059.69120857701,0,2024-05-04
"HH00124_008","EA01498","Lesotho","Lesotho_Rural","Rural","P5","D3",2024-02-26,5,"Flat","Owned","Brick","Thatch","Borehole","Grid","VIP","Electricity",3,2,1,1,1,0,0,0,0,1,NA,1077,1,1,0,"Face-to-face",48,68,"Male","Portuguese","Complete",5470.9587628866,4848.78218871155,5053.86663173863,0,2024-05-27
"HH00124_009","EA01498","Lesotho","Lesotho_Rural","Rural","P5","D3",2024-04-18,1,"Other","Owned","Wood","Concrete","Piped","Grid","Other","Electricity",3,3,1,1,1,1,0,1,1,1,4208,2793,0,1,0,"Face-to-face",51,31,"Male","Portuguese","Complete",5470.9587628866,5213.31631027667,5433.81911494094,0,2024-06-07
"HH00124_010","EA01498","Lesotho","Lesotho_Rural","Rural","P5","D3",2024-05-02,3,"Other","Owned","Mud","Other","Piped","None","Flush","Electricity",4,3,1,1,0,0,0,0,0,0,2510,2109,0,0,0,"Face-to-face",17,59,"Female","Local","Complete",5470.9587628866,6505.19116290065,6780.33520000219,0,2024-03-11
"HH00124_011","EA01498","Lesotho","Lesotho_Rural","Rural","P5","D3",2024-07-11,5,"Shack","Owned","Mud","Concrete","Piped","Grid","Flush","Paraffin",3,1,0,1,1,0,0,0,0,0,4012,3003,0,1,1,"Face-to-face",35,30,"Female","Local","Complete",5470.9587628866,4864.59365405282,5070.34685996442,0,2024-05-25
"HH00124_012","EA01498","Lesotho","Lesotho_Rural","Rural","P5","D3",2024-05-21,7,"Other","Owned","Brick","Tile","Well","Grid","Flush","Electricity",2,1,1,0,0,1,0,0,0,0,3313,NA,0,1,1,"Face-to-face",26,46,"Male","Local","Complete",5470.9587628866,4518.12221603714,4709.22104088463,0,2024-04-11
"HH00124_013","EA01498","Lesotho","Lesotho_Rural","Rural","P5","D3",2024-01-27,5,"House","Owned","Brick","Iron","Well","Grid","VIP","Wood",2,NA,1,1,0,1,0,0,1,1,883,694,1,0,0,"Face-to-face",30,52,"Male","English","Complete",5470.9587628866,5458.29778364694,5689.16234247188,0,2024-05-13
"HH00124_014","EA01498","Lesotho","Lesotho_Rural","Rural","P5","D3",2024-04-23,8,"Flat","Owned","Brick","Thatch","River","Solar","VIP","Wood",4,4,1,1,1,1,1,0,1,1,6349,5104,0,0,0,"Face-to-face",32,46,"Male","Local","Complete",5470.9587628866,4478.11828235533,4667.52509792323,0,2024-04-21
"HH00125_001","EA04133","Botswana","Botswana_Urban","Urban","P3","D16",2024-01-09,4,"House","Owned","Iron","Thatch","Piped","Grid","Flush","Wood",3,2,0,1,1,0,0,0,0,1,238,147,0,0,0,"Face-to-face",38,64,"Male","English","Complete",5896.47777777778,5192.46952672597,5412.09059432163,0,2024-01-30
"HH00125_002","EA04133","Botswana","Botswana_Urban","Urban","P3","D16",2024-01-26,4,"House","Rented","Brick","Thatch","Well","Grid","Pit","Gas",2,2,0,0,0,1,0,0,0,0,3794,3258,1,1,1,"Face-to-face",44,63,"Female","Local","Complete",5896.47777777778,6788.78923254773,7075.92835416606,0,2024-06-11
"HH00125_003","EA04133","Botswana","Botswana_Urban","Urban","P3","D16",2024-04-13,4,"Shack","Free","Brick","Iron","Piped","Generator","Other","Gas",1,2,0,1,1,1,0,0,0,0,23247,14329,0,1,1,"Face-to-face",36,43,"Male","French","Not Home",5896.47777777778,5871.74008067964,0,0,2024-04-25
"HH00125_004","EA04133","Botswana","Botswana_Urban","Urban","P3","D16",2024-06-27,1,"House","Rented","Brick","Iron","Borehole","None","Pit","Electricity",3,2,1,0,0,1,0,0,1,0,306,266,0,0,1,"Face-to-face",72,25,"Female","English","Complete",5896.47777777778,5973.64477624509,6226.30648883552,0,2024-06-30
"HH00125_005","EA04133","Botswana","Botswana_Urban","Urban","P3","D16",2024-07-05,4,"Shack","Free","Wood","Thatch","Borehole","None","Pit","Other",1,1,1,1,0,0,0,1,1,1,1244,NA,0,0,0,"Face-to-face",6,62,"Female","Portuguese","Complete",5896.47777777778,6418.83241294891,6690.32381410083,0,2024-07-01
"HH00125_006","EA04133","Botswana","Botswana_Urban","Urban","P3","D16",2024-05-15,5,"House","Rented","Brick","Concrete","Well","Grid","VIP","Wood",4,2,1,0,1,0,0,1,0,0,1638,1256,0,0,1,"Face-to-face",34,65,"Male","Local","Complete",5896.47777777778,5903.43306331689,6153.12509620643,0,2024-06-11
"HH00125_007","EA04133","Botswana","Botswana_Urban","Urban","P3","D16",2024-03-26,4,"House","Rented","Wood","Concrete","Well","Grid","Flush","Gas",3,2,1,0,0,0,0,0,0,1,1023,786,0,0,0,"Face-to-face",22,43,"Female","Local","Refused",5896.47777777778,5289.84104100688,0,0,2024-02-07
"HH00125_008","EA04133","Botswana","Botswana_Urban","Urban","P3","D16",2024-06-25,5,"House","Rented","Iron","Tile","Piped","None","Flush","Charcoal",5,2,1,1,0,0,0,1,1,1,3510,2169,0,0,0,"Face-to-face",40,32,"Male","English","Not Home",5896.47777777778,4956.67517033452,0,0,2024-07-16
"HH00125_009","EA04133","Botswana","Botswana_Urban","Urban","P3","D16",2024-07-05,6,"Shack","Owned","Brick","Iron","Piped","None","VIP","Gas",5,3,1,0,0,0,0,0,0,1,2039,1877,0,0,0,"Face-to-face",70,39,"Male","Local","Complete",5896.47777777778,5496.53868431077,5729.02068304295,0,2024-05-02
"HH00125_010","EA04133","Botswana","Botswana_Urban","Urban","P3","D16",2024-02-18,5,"House","Owned","Wood","Iron","Piped","Grid","None","Wood",2,3,0,1,0,0,0,0,0,1,2065,1530,1,0,0,"Face-to-face",49,42,"Female","English","Complete",5896.47777777778,4983.23232537818,5194.00348113435,0,2024-02-29
"HH00125_011","EA04133","Botswana","Botswana_Urban","Urban","P3","D16",2024-02-28,4,"Shack","Owned","Mud","Tile","Well","Solar","Flush","Gas",3,3,1,1,0,1,0,0,0,1,2412,1909,1,1,1,"Face-to-face",95,44,"Male","Portuguese","Complete",5896.47777777778,5410.71987723715,5639.57207748283,0,2024-02-22
"HH00125_012","EA04133","Botswana","Botswana_Urban","Urban","P3","D16",2024-01-24,6,"Traditional","Free","Brick","Iron","Piped","Solar","Flush","Wood",2,NA,0,1,1,0,0,1,0,0,5950,3723,0,1,1,"Face-to-face",51,46,"Female","Portuguese","Complete",5896.47777777778,5889.06056180982,6138.1446943335,0,2024-01-31
"HH00125_013","EA04133","Botswana","Botswana_Urban","Urban","P3","D16",2024-07-12,3,"Other","Rented","Iron","Tile","Borehole","Grid","None","Gas",2,3,1,0,0,0,0,1,0,1,2960,2774,0,0,0,"Face-to-face",41,23,"Male","English","Complete",5896.47777777778,5701.1178222017,5942.25271498364,0,2024-05-27
"HH00125_014","EA04133","Botswana","Botswana_Urban","Urban","P3","D16",2024-03-21,9,"House","Owned","Brick","Thatch","Borehole","Grid","Pit","Electricity",3,NA,0,0,0,0,0,0,1,1,317,229,0,0,0,"Face-to-face",44,48,"Female","Portuguese","Complete",5896.47777777778,5400.4573610423,5628.8754971589,0,2024-02-28
"HH00126_001","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-07-11,3,"House","Owned","Mud","Iron","Well","None","Pit","Gas",5,NA,1,1,0,0,0,0,0,1,1121,786,1,0,0,"Face-to-face",68,34,"Female","French","Complete",3216.26060606061,3398.85786436264,3542.61620303659,0,2024-01-18
"HH00126_002","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-06-14,4,"Shack","Rented","Brick","Other","Well","Grid","Flush","Gas",3,2,1,0,1,1,1,0,0,1,927,849,1,1,0,"Face-to-face",44,29,"Female","English","Complete",3216.26060606061,3773.83603566879,3933.45447826506,0,2024-03-13
"HH00126_003","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-05-17,8,"House","Owned","Iron","Iron","Borehole","Grid","Flush","Charcoal",4,2,1,0,0,1,0,0,0,1,660,439,0,1,0,"Face-to-face",50,46,"Male","English","Complete",3216.26060606061,2981.78146679937,3107.89911192079,0,2024-06-06
"HH00126_004","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-02-23,3,"House","Rented","Mud","Thatch","Borehole","Grid","Flush","Charcoal",2,0,0,1,1,1,0,1,0,1,1695,1152,0,1,0,"Telephone",60,38,"Male","Portuguese","Complete",3216.26060606061,3161.51892420886,3295.2387578612,0,2024-04-15
"HH00126_005","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-04-20,6,"House","Rented","Brick","Tile","Piped","Grid","Flush","Wood",2,2,1,0,1,0,1,0,0,0,931,561,1,0,1,"Web",42,69,"Female","Local","Complete",3216.26060606061,3274.00703146033,3412.48467025321,0,2024-03-22
"HH00126_006","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-05-18,6,"Shack","Rented","Wood","Iron","Borehole","Solar","Other","Wood",4,2,0,1,1,1,0,0,0,0,1812,1409,0,0,0,"Face-to-face",52,34,"Female","English","Complete",3216.26060606061,3598.09320285116,3750.27841384789,0,2024-05-26
"HH00126_007","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-07-04,4,"Traditional","Owned","Brick","Iron","Piped","Grid","Pit","Paraffin",6,0,0,0,1,0,0,0,0,0,719,611,0,1,0,"Face-to-face",45,50,"Male","Portuguese","Complete",3216.26060606061,3725.46506649754,3883.03760707448,0,2024-03-28
"HH00126_008","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-06-09,7,"Traditional","Free","Iron","Tile","Well","Grid","None","Wood",3,2,1,1,0,0,1,1,0,1,18952,15733,0,1,0,"Face-to-face",44,78,"Female","English","Complete",3216.26060606061,3484.30808097071,3631.6806282021,0,2024-03-19
"HH00126_009","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-01-21,5,"House","Rented","Wood","Thatch","Other","Grid","Pit","Wood",3,1,1,1,0,0,1,0,0,0,3362,2119,0,0,0,"Face-to-face",58,34,"Female","Portuguese","Partial",3216.26060606061,2614.7700607848,2725.36456486633,0,2024-07-13
"HH00126_010","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-03-11,4,"Traditional","Owned","Iron","Iron","Piped","None","Flush","Wood",2,2,1,0,1,0,0,0,0,0,NA,113,0,1,0,"Face-to-face",42,55,"Male","English","Complete",3216.26060606061,2934.22224844745,3058.32832542106,0,2024-03-22
"HH00126_011","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-07-09,4,"Shack","Owned","Mud","Thatch","Piped","Generator","None","Charcoal",4,1,1,0,1,1,0,0,0,0,364,304,0,0,0,"Web",70,57,"Female","Portuguese","Complete",3216.26060606061,2631.88710550499,2743.20559335112,0,2024-05-16
"HH00126_012","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-04-09,6,"Flat","Rented","Brick","Tile","Piped","Grid","Flush","Charcoal",3,2,0,1,1,1,0,0,1,1,2872,2579,0,0,0,"Face-to-face",55,24,"Male","English","Complete",3216.26060606061,3121.08999319988,3253.09984185486,0,2024-02-28
"HH00126_013","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-04-21,8,"Flat","Other","Mud","Tile","Borehole","Solar","Pit","Wood",3,3,1,1,0,0,0,0,0,0,NA,1394,0,0,0,"Face-to-face",61,46,"Male","Local","Complete",3216.26060606061,2815.18864831957,2934.26007151133,0,2024-05-28
"HH00126_014","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-01-20,5,"Flat","Owned","Mud","Iron","Well","Solar","Flush","Other",2,NA,0,1,0,1,0,0,1,0,4941,4346,1,0,1,"Face-to-face",50,37,"Male","English","Complete",3216.26060606061,3745.64978911543,3904.07606418376,0,2024-02-27
"HH00126_015","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-04-01,5,"House","Free","Iron","Thatch","Well","Grid","Other","Paraffin",4,2,1,0,1,1,0,0,0,0,1067,664,1,1,0,"Face-to-face",68,40,"Female","English","Complete",3216.26060606061,3560.23203824152,3710.81587067469,0,2024-06-12
"HH00126_016","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-02-23,4,"Shack","Rented","Mud","Iron","Piped","None","VIP","Paraffin",3,1,1,1,0,1,0,1,0,0,548,467,0,1,0,"Face-to-face",38,36,"Female","Local","Complete",3216.26060606061,3001.24868810717,3128.18972023255,0,2024-05-20
"HH00126_017","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-03-07,4,"House","Owned","Iron","Tile","Borehole","None","Pit","Paraffin",2,4,1,0,0,0,0,0,1,0,2136,1348,0,0,1,"Face-to-face",32,66,"Male","English","Complete",3216.26060606061,3667.21449653394,3822.32326678009,1,2024-07-23
"HH00126_018","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-03-29,3,"Traditional","Free","Iron","Tile","Piped","None","Flush","Charcoal",1,1,1,0,0,0,0,0,1,1,3443,2339,1,1,0,"Telephone",41,30,"Female","French","Complete",3216.26060606061,3095.5069124007,3226.43469721523,0,2024-01-31
"HH00126_019","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-04-02,6,"Traditional","Owned","Mud","Iron","Well","Solar","None","Wood",4,1,0,1,1,1,1,0,0,0,106,NA,0,0,0,"Face-to-face",30,38,"Male","French","Complete",3216.26060606061,3500.99883544513,3649.07733603798,0,2024-02-24
"HH00126_020","EA00170","Botswana","Botswana_Urban","Urban","P6","D1",2024-06-01,8,"Shack","Owned","Mud","Iron","Borehole","Grid","Flush","Charcoal",2,3,0,1,0,0,0,0,1,1,566,456,0,1,0,"Telephone",51,39,"Male","English","Complete",3216.26060606061,3466.08915419995,3612.69111238364,0,2024-05-18
"HH00127_001","EA02708","Comoros","Comoros_Urban","Urban","P6","D13",2024-02-25,6,"Traditional","Owned","Brick","Tile","Other","Grid","Flush","Charcoal",3,2,1,0,1,0,0,0,0,0,2156,1434,1,0,1,"Face-to-face",59,61,"Female","Local","Complete",2899.90710382514,3063.05695098478,3192.6122298784,0,2024-07-12
"HH00127_002","EA02708","Comoros","Comoros_Urban","Urban","P6","D13",2024-02-18,7,"House","Owned","Mud","Tile","Piped","None","VIP","Electricity",4,3,0,0,1,1,0,1,0,0,9443,6335,1,0,0,"Face-to-face",45,59,"Female","Portuguese","Partial",2899.90710382514,2681.08294318053,2794.48222174406,0,2024-02-17
"HH00127_003","EA02708","Comoros","Comoros_Urban","Urban","P6","D13",2024-03-03,2,"Shack","Owned","Iron","Iron","River","Solar","Pit","Electricity",3,2,1,1,0,1,0,1,0,0,1717,1193,1,0,1,"Face-to-face",64,37,"Male","English","Complete",2899.90710382514,2771.41203430102,2888.63187865212,0,2024-01-23
"HH00127_004","EA02708","Comoros","Comoros_Urban","Urban","P6","D13",2024-05-25,5,"House","Other","Mud","Iron","Borehole","Grid","Pit","Wood",2,3,1,0,1,0,0,0,0,0,2155,1877,0,1,0,"Face-to-face",21,43,"Female","Portuguese","Complete",2899.90710382514,2589.4645023579,2698.98868070536,0,2024-06-19
