"person_id","household_id","ea_id","member_number","relationship","age","gender","marital_status","education_level","employment_status","occupation_code","industry_code","hours_worked_week","income_monthly","chronic_illness","disability","school_attendance","literacy","birth_certificate","id_document","mobile_phone","migrant_status"
"HH00135_007_03","HH00135_007","EA04503",3,"Grandchild",37,"Female","Never married","None","Employed",NA,NA,38,652,0,0,"Not attending",0,1,1,1,"Internal"
"HH00135_008_01","HH00135_008","EA04503",1,"Head",27,"Male","Married","Secondary complete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00135_008_02","HH00135_008","EA04503",2,"Spouse",30,"Female","Divorced","Primary incomplete","Employed",NA,NA,41,3092,0,0,"Not attending",0,1,0,1,"Non-migrant"
"HH00135_008_03","HH00135_008","EA04503",3,"Child",6,"Female","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Attending",0,0,0,0,"Non-migrant"
"HH00135_008_04","HH00135_008","EA04503",4,"Parent",64,"Female","Married","Secondary incomplete","Employed",NA,NA,55,627,0,0,"Not attending",1,1,1,0,"Internal"
"HH00135_008_05","HH00135_008","EA04503",5,"Other relative",24,"Male","Married","Secondary incomplete","Employed",NA,NA,45,70,0,0,"Attending",1,0,1,1,"Non-migrant"
"HH00135_009_01","HH00135_009","EA04503",1,"Head",27,"Male","Married","Secondary complete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00135_009_02","HH00135_009","EA04503",2,"Other relative",48,"Male","Divorced","Primary complete","Student",NA,NA,NA,NA,1,0,"Not attending",1,1,1,1,"Internal"
"HH00135_009_03","HH00135_009","EA04503",3,"Grandchild",43,"Female","Divorced","Primary complete","Student",NA,NA,NA,NA,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00135_009_04","HH00135_009","EA04503",4,"Parent",64,"Female","Divorced","Primary complete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00135_009_05","HH00135_009","EA04503",5,"Child",9,"Female","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",0,1,0,0,"Internal"
"HH00135_010_01","HH00135_010","EA04503",1,"Head",21,"Male","Married","Secondary complete","Student",NA,NA,NA,NA,0,0,"Attending",1,1,1,1,"Non-migrant"
"HH00135_010_02","HH00135_010","EA04503",2,"Spouse",27,"Female","Never married","Primary complete","Employed",NA,NA,32,578,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00135_010_03","HH00135_010","EA04503",3,"Grandchild",42,"Male","Never married","Primary complete","Unemployed",NA,NA,NA,NA,1,0,"Not attending",1,1,1,1,"Internal"
"HH00135_010_04","HH00135_010","EA04503",4,"Other relative",37,"Female","Married","Secondary incomplete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,0,"International"
"HH00135_011_01","HH00135_011","EA04503",1,"Head",52,"Female","Never married","Primary incomplete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",0,1,1,1,"Non-migrant"
"HH00135_011_02","HH00135_011","EA04503",2,"Other relative",17,"Female","Widowed","Secondary incomplete","Student",NA,NA,NA,NA,1,0,"Attending",1,0,1,0,"Internal"
"HH00135_011_03","HH00135_011","EA04503",3,"Other relative",14,"Female","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,1,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00135_011_04","HH00135_011","EA04503",4,"Child",4,"Female","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00135_011_05","HH00135_011","EA04503",5,"Child",9,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"Non-migrant"
"HH00135_012_01","HH00135_012","EA04503",1,"Head",42,"Female","Married","Secondary incomplete","Employed",NA,NA,NA,563,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00135_012_02","HH00135_012","EA04503",2,"Non-relative",30,"Male","Married","Primary complete","Student",NA,NA,NA,NA,0,0,"Not attending",1,1,0,0,"Non-migrant"
"HH00135_013_01","HH00135_013","EA04503",1,"Head",42,"Female","Never married","Primary complete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00135_013_02","HH00135_013","EA04503",2,"Spouse",39,"Male","Married","Secondary incomplete","Student",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00135_013_03","HH00135_013","EA04503",3,"Child",21,"Male","Married","Secondary complete","Student",NA,NA,NA,NA,0,0,"Attending",1,1,1,1,"Non-migrant"
"HH00135_013_04","HH00135_013","EA04503",4,"Child",2,"Female","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00135_013_05","HH00135_013","EA04503",5,"Child",25,"Female","Separated","Secondary complete","Student",NA,NA,NA,NA,1,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00135_013_06","HH00135_013","EA04503",6,"Sibling",19,"Female","Married","Secondary complete","Student",NA,NA,NA,NA,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00135_014_01","HH00135_014","EA04503",1,"Head",25,"Female","Married","Secondary incomplete","Student",NA,NA,NA,NA,0,0,"Attending",1,0,1,1,"Internal"
"HH00135_014_02","HH00135_014","EA04503",2,"Other relative",47,"Male","Widowed","Secondary complete","Employed",NA,NA,55,2931,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00135_014_03","HH00135_014","EA04503",3,"Parent",59,"Female","Married","Primary incomplete","Student",NA,NA,NA,NA,0,0,"Not attending",1,1,0,0,"Internal"
"HH00135_014_04","HH00135_014","EA04503",4,"Other relative",62,"Female","Married","Secondary complete","Employed",NA,NA,30,876,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00135_014_05","HH00135_014","EA04503",5,"Sibling",40,"Female","Separated","Secondary complete","Employed",NA,NA,34,385,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00135_014_06","HH00135_014","EA04503",6,"Sibling",41,"Male","Widowed","Primary incomplete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00135_015_01","HH00135_015","EA04503",1,"Head",35,"Male","Widowed","Primary incomplete","Employed",NA,NA,41,2653,1,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00135_015_02","HH00135_015","EA04503",2,"Spouse",33,"Female","Married","None","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00135_015_03","HH00135_015","EA04503",3,"Parent",62,"Male","Married","Primary incomplete","Employed",NA,NA,31,310,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00135_015_04","HH00135_015","EA04503",4,"Child",6,"Male","Never married","Primary complete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,0,0,0,"Non-migrant"
"HH00135_016_01","HH00135_016","EA04503",1,"Head",60,"Female","Married","Secondary incomplete","Employed",NA,NA,32,1753,0,0,"Not attending",1,1,1,1,"Internal"
"HH00135_016_02","HH00135_016","EA04503",2,"Spouse",57,"Male","Married","None","Homemaker",NA,NA,NA,NA,0,0,"Not attending",0,1,1,1,"Non-migrant"
"HH00135_016_03","HH00135_016","EA04503",3,"Sibling",2,"Male","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Internal"
"HH00135_016_04","HH00135_016","EA04503",4,"Child",19,"Male","Married","Tertiary","Employed",NA,NA,38,206,0,0,"Attending",1,1,0,1,"Non-migrant"
"HH00135_017_01","HH00135_017","EA04503",1,"Head",49,"Female","Married","Primary incomplete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Internal"
"HH00135_017_02","HH00135_017","EA04503",2,"Child",2,"Female","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Internal"
"HH00135_017_03","HH00135_017","EA04503",3,"Child",27,"Female","Married","Secondary complete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00135_017_04","HH00135_017","EA04503",4,"Child",18,"Male","Separated","Secondary incomplete","Employed",NA,NA,NA,163,0,0,"Attending",1,0,1,1,"Non-migrant"
"HH00135_017_05","HH00135_017","EA04503",5,"Parent",84,"Female","Married","Secondary incomplete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,0,1,0,"Non-migrant"
"HH00135_017_06","HH00135_017","EA04503",6,"Other relative",12,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,1,"Non-migrant"
"HH00136_001_01","HH00136_001","EA00549",1,"Head",55,"Male","Never married","Secondary complete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00136_001_02","HH00136_001","EA00549",2,"Grandchild",6,"Female","Never married","Primary complete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"Non-migrant"
"HH00136_001_03","HH00136_001","EA00549",3,"Sibling",3,"Female","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00136_002_01","HH00136_002","EA00549",1,"Head",58,"Female","Married","Secondary complete","Student",NA,NA,NA,NA,1,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00136_002_02","HH00136_002","EA00549",2,"Spouse",58,"Male","Divorced","Tertiary","Student",NA,NA,NA,NA,0,1,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_002_03","HH00136_002","EA00549",3,"Child",10,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"Non-migrant"
"HH00136_002_04","HH00136_002","EA00549",4,"Child",15,"Female","Never married","Secondary incomplete","Student",NA,NA,NA,NA,0,0,"Attending",1,1,0,1,"Non-migrant"
"HH00136_002_05","HH00136_002","EA00549",5,"Child",9,"Female","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,1,0,"Attending",0,0,0,0,"Internal"
"HH00136_002_06","HH00136_002","EA00549",6,"Grandchild",19,"Male","Married","Secondary complete","Employed",NA,NA,51,107,1,0,"Attending",1,0,1,1,"Non-migrant"
"HH00136_003_01","HH00136_003","EA00549",1,"Head",40,"Male","Married","Secondary incomplete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_003_02","HH00136_003","EA00549",2,"Spouse",39,"Female","Widowed","Primary incomplete","Employed",NA,NA,53,492,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_003_03","HH00136_003","EA00549",3,"Child",25,"Male","Divorced","Secondary incomplete","Employed",NA,NA,50,631,1,0,"Attending",1,1,0,1,"Non-migrant"
"HH00136_004_01","HH00136_004","EA00549",1,"Head",59,"Male","Widowed","None","Unemployed",NA,NA,NA,NA,1,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_004_02","HH00136_004","EA00549",2,"Child",8,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"Internal"
"HH00136_004_03","HH00136_004","EA00549",3,"Sibling",67,"Male","Separated","None","Retired",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_004_04","HH00136_004","EA00549",4,"Child",20,"Male","Never married","Secondary complete","Student",NA,NA,NA,NA,0,0,"Attending",1,1,1,1,"Non-migrant"
"HH00136_004_05","HH00136_004","EA00549",5,"Child",7,"Female","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Not attending",0,1,0,0,"Non-migrant"
"HH00136_004_06","HH00136_004","EA00549",6,"Child",27,"Female","Never married","Secondary incomplete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00136_004_07","HH00136_004","EA00549",7,"Sibling",44,"Male","Divorced","Secondary incomplete","Employed",NA,NA,41,1361,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_005_01","HH00136_005","EA00549",1,"Head",44,"Female","Divorced","Secondary incomplete","Unemployed",NA,NA,NA,NA,1,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_005_02","HH00136_005","EA00549",2,"Child",25,"Female","Married","None","Student",NA,NA,NA,NA,1,0,"Attending",1,1,1,1,"Non-migrant"
"HH00136_005_03","HH00136_005","EA00549",3,"Parent",75,"Female","Divorced","Secondary incomplete","Retired",NA,NA,NA,NA,0,1,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_005_04","HH00136_005","EA00549",4,"Child",8,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",0,1,0,0,"Non-migrant"
"HH00136_005_05","HH00136_005","EA00549",5,"Sibling",3,"Female","Never married","None","Not applicable",NA,NA,NA,NA,1,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00136_005_06","HH00136_005","EA00549",6,"Sibling",19,"Female","Divorced","Secondary incomplete","Employed",NA,NA,52,1369,0,0,"Attending",1,1,1,1,"Non-migrant"
"HH00136_006_01","HH00136_006","EA00549",1,"Head",30,"Female","Widowed","Primary complete","Employed",NA,NA,50,122,0,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00136_006_02","HH00136_006","EA00549",2,"Spouse",30,"Male","Separated",NA,"Student",NA,NA,NA,NA,1,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00136_006_03","HH00136_006","EA00549",3,"Child",10,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Not attending",1,1,0,0,"Non-migrant"
"HH00136_007_01","HH00136_007","EA00549",1,"Head",63,"Male","Never married","Primary complete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Internal"
"HH00136_007_02","HH00136_007","EA00549",2,"Spouse",75,"Female","Never married","Tertiary","Retired",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_007_03","HH00136_007","EA00549",3,"Child",14,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,1,"Non-migrant"
"HH00136_007_04","HH00136_007","EA00549",4,"Child",4,"Female","Never married",NA,"Not applicable",NA,NA,NA,NA,1,0,"Not applicable",NA,0,0,0,"Non-migrant"
"HH00136_007_05","HH00136_007","EA00549",5,"Child",13,"Female","Never married","Primary complete","Not applicable",NA,NA,NA,NA,0,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00136_007_06","HH00136_007","EA00549",6,"Non-relative",13,"Female","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,1,"Attending",0,1,0,1,"Non-migrant"
"HH00136_008_01","HH00136_008","EA00549",1,"Head",43,"Male","Married","Secondary incomplete","Employed",NA,NA,54,2293,0,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00136_008_02","HH00136_008","EA00549",2,"Spouse",49,"Female","Married","None","Homemaker",NA,NA,NA,NA,0,0,"Not attending",0,1,1,0,"Internal"
"HH00136_008_03","HH00136_008","EA00549",3,"Other relative",39,"Male","Married","Primary complete","Employed",NA,NA,26,909,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_008_04","HH00136_008","EA00549",4,"Child",11,"Female","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Not attending",1,1,0,0,"Non-migrant"
"HH00136_008_05","HH00136_008","EA00549",5,"Other relative",4,"Male","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00136_008_06","HH00136_008","EA00549",6,"Other relative",2,"Female","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00136_008_07","HH00136_008","EA00549",7,"Sibling",39,"Female","Never married","Primary incomplete","Employed",NA,NA,36,230,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_009_01","HH00136_009","EA00549",1,"Head",42,"Male","Separated","Primary incomplete","Employed",NA,NA,34,969,0,0,"Not attending",1,1,0,1,"Internal"
"HH00136_009_02","HH00136_009","EA00549",2,"Sibling",14,"Female","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"Non-migrant"
"HH00136_009_03","HH00136_009","EA00549",3,"Sibling",8,"Female","Never married","Primary complete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"Non-migrant"
"HH00136_009_04","HH00136_009","EA00549",4,"Child",1,"Female","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00136_009_05","HH00136_009","EA00549",5,"Sibling",38,"Male","Married","Primary incomplete","Employed",NA,NA,34,240,0,0,"Not attending",0,1,0,1,"Non-migrant"
"HH00136_009_06","HH00136_009","EA00549",6,"Child",23,"Male","Never married","Secondary incomplete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,0,0,"Non-migrant"
"HH00136_010_01","HH00136_010","EA00549",1,"Head",48,"Male","Never married","Secondary complete","Employed",NA,NA,45,593,0,1,"Not attending",1,1,1,0,"Internal"
"HH00136_010_02","HH00136_010","EA00549",2,"Parent",76,"Male","Married","Tertiary","Retired",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_010_03","HH00136_010","EA00549",3,"Other relative",35,"Male","Married","None","Employed",NA,NA,42,4597,0,0,"Not attending",0,0,1,1,"Non-migrant"
"HH00136_010_04","HH00136_010","EA00549",4,"Parent",72,"Male","Married","Primary complete","Retired",NA,NA,NA,NA,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00136_010_05","HH00136_010","EA00549",5,"Child",21,"Male","Never married","Secondary incomplete","Student",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_011_01","HH00136_011","EA00549",1,"Head",38,"Female","Married","Secondary incomplete","Unemployed",NA,NA,NA,NA,1,1,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_011_02","HH00136_011","EA00549",2,"Spouse",43,"Male","Never married","Secondary complete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00136_011_03","HH00136_011","EA00549",3,"Non-relative",28,"Male","Married","Secondary incomplete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_011_04","HH00136_011","EA00549",4,"Child",15,"Male","Never married","Secondary incomplete","Student",NA,NA,NA,NA,0,0,"Attending",1,1,0,1,"Non-migrant"
"HH00136_011_05","HH00136_011","EA00549",5,"Child",20,"Female","Married","None","Unemployed",NA,NA,NA,NA,1,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00136_011_06","HH00136_011","EA00549",6,"Child",16,"Male","Never married","Primary incomplete","Unemployed",NA,NA,NA,NA,0,1,"Not attending",1,1,0,1,"Non-migrant"
"HH00136_011_07","HH00136_011","EA00549",7,"Child",18,"Male","Married","Secondary incomplete","Employed",NA,NA,47,1371,0,1,"Attending",1,1,1,1,"Non-migrant"
"HH00136_011_08","HH00136_011","EA00549",8,"Sibling",18,"Male","Never married","Secondary complete","Employed",NA,NA,23,414,1,0,"Not attending",1,1,0,0,"Non-migrant"
"HH00136_012_01","HH00136_012","EA00549",1,"Head",30,"Male","Married","Tertiary","Employed",NA,NA,32,955,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00136_012_02","HH00136_012","EA00549",2,"Spouse",31,"Female","Married","None","Student",NA,NA,NA,NA,0,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00136_013_01","HH00136_013","EA00549",1,"Head",44,"Male","Married","Secondary incomplete","Employed",NA,NA,29,319,0,1,"Not attending",1,1,1,0,"Non-migrant"
"HH00136_013_02","HH00136_013","EA00549",2,"Child",0,"Male","Never married",NA,"Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00136_013_03","HH00136_013","EA00549",3,"Non-relative",31,"Male","Married","Tertiary","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00136_014_01","HH00136_014","EA00549",1,"Head",42,"Female","Married","Primary incomplete","Employed",NA,NA,29,538,0,0,"Not attending",0,1,1,1,"Non-migrant"
"HH00136_014_02","HH00136_014","EA00549",2,"Spouse",37,"Male","Never married","Secondary incomplete","Student",NA,NA,NA,NA,0,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00136_014_03","HH00136_014","EA00549",3,"Other relative",42,"Male","Married","Secondary incomplete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00136_014_04","HH00136_014","EA00549",4,"Parent",75,"Male","Divorced","Secondary complete","Employed",NA,NA,50,127,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_014_05","HH00136_014","EA00549",5,"Child",23,"Female","Separated","None","Unemployed",NA,NA,NA,NA,0,0,"Not attending",0,1,1,1,"Non-migrant"
"HH00136_014_06","HH00136_014","EA00549",6,"Parent",78,"Male","Married","Primary complete","Retired",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_014_07","HH00136_014","EA00549",7,"Child",12,"Female","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",0,1,0,0,"Non-migrant"
"HH00136_015_01","HH00136_015","EA00549",1,"Head",42,"Male","Never married","Primary incomplete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,0,1,1,"Internal"
"HH00136_015_02","HH00136_015","EA00549",2,"Spouse",44,"Female","Never married","Secondary complete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00136_015_03","HH00136_015","EA00549",3,"Child",8,"Female","Never married","Primary complete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"Non-migrant"
"HH00136_016_01","HH00136_016","EA00549",1,"Head",20,"Female","Never married","Primary incomplete","Employed",NA,NA,35,697,0,0,"Attending",1,1,1,1,"Non-migrant"
"HH00136_016_02","HH00136_016","EA00549",2,"Spouse",17,"Male","Divorced","Primary incomplete","Unemployed",NA,NA,NA,NA,1,0,"Attending",1,1,1,1,"Non-migrant"
"HH00136_016_03","HH00136_016","EA00549",3,"Child",3,"Male","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Non-migrant"
