"area_id","district_code","area_name","area_type","total_population","sample_size","direct_estimate_poverty","direct_estimate_se","auxiliary_mean_income","auxiliary_unemployment","auxiliary_education_years","auxiliary_asset_index","auxiliary_dependency_ratio","auxiliary_urbanization","satellite_nightlights","satellite_vegetation","distance_to_road_km","distance_to_market_km","climate_rainfall_mm","climate_temperature_c","model_based_estimate","model_based_mse","fh_estimate","fh_mse","synthetic_estimate","composite_estimate","reliability_flag"
"SA0320","D130","Area 320","Industrial",1793,24,0.334773174291681,0.00368792772649666,4014.64681846556,0.177497231189393,8.7919144507916,-0.557457126090098,0.721929364210788,0.31838810133486,38.8955281943713,0.45040336298764,37.4746512414372,0.870005171746016,813.054479253615,19.1223986226866,0.483984743190656,0.0000000217535468844417,0.485961806906313,0.0000000184730808689122,0.486167435706795,0.440605217121923,"Reliable"
"SA0321","D080","Area 321","Industrial",2148,90,0.38862530681768,0.0141217525260525,2026.11802459015,0.374758470163709,10.0730337930361,-0.803376248562048,0.741946195634479,0.189276108918602,5.04653546189693,0.84887813711128,0.0139955736265108,3.61722933845454,795.521707774768,19.3710691722538,0.591404750390411,0.00000388947494834673,0.591180338650196,0.00000389922902236567,0.595219769978174,0.530413829100441,"Reliable"
"SA0322","D026","Area 322","Rural scattered",15373,67,0.143310105714369,0.0054242213505623,438.994944047064,0.370133682651163,7.35726545753018,-2.32127363893296,0.758459127497067,0.472273089514057,0.26746498655118,0.70986270910134,3.71175396700806,14.4946722119095,1047.33600847331,22.3786220613879,0.74186428548508,0.0000000983141347980716,0.741381474289843,0.0000000863125012999742,0.743141130471873,0.561960063717201,"Reliable"
"SA0323","D145","Area 323","Rural village",4038,24,0.134449041580767,0.00600461351591821,402.42399806037,0.321767527944418,3.55068231532563,-0.500039857774289,0.761944814333147,0.555138462112534,14.3285770917573,0.585194294890663,8.02117471748555,8.01044242414546,1052.36446245699,21.9254504534107,0.796497045774314,0.000000121903995614286,0.821857805819068,0.000000129532035037315,0.824336284478975,0.615635176547578,"Reliable"
"SA0324","D070","Area 324","Commercial",2190,36,0.315767873409581,0.00414791376509063,1493.61488822492,0.267319743049275,8.36827593135383,0.958337361321768,0.756948116107127,0.517668543026255,18.5516104024949,0.70068080378787,6.6425310957939,5.82013383104479,449.854957108149,29.2772764731685,0.559936324049667,0.0000000295583509836082,0.602455613170088,0.0000000295510084178785,0.602948864833352,0.516449291241936,"Reliable"
"SA0325","D076","Area 325","Rural village",10234,66,0.383709926198076,0.0175969944349196,1663.46114159017,0.160548698460759,8.34780651834223,-1.12511088880306,1.32410429060368,0.590875256238668,2.47498417145732,0.552033075361091,3.44028119929135,20.0580809815767,666.554455640113,19.534070699045,0.633372229726437,0.0000101487221490528,0.624030643841406,0.00000930057688983624,0.631472276113777,0.551934428548407,"Unreliable"
"SA0326","D117","Area 326","Rural scattered",4659,28,0.133527781080591,0.00166700199356737,2289.5634669617,0.241997192489011,10.0808842829562,0.876560448053705,0.692351729123136,0.350047784418054,1.00459701886524,0.642958362909897,2.77724353363737,4.82098890002817,982.198626947879,23.1940778444556,0.510804189461834,0.000000000701246050121137,0.52904319601462,0.000000000772011567487269,0.529153105621091,0.410388571534411,"Use with caution"
"SA0327","D087","Area 327","Commercial",2144,79,0.271071112916212,0.00662675174134703,3403.01640358188,0.188287393932735,8.32875479957127,-0.64347169197236,0.134270713227786,0.315033369571985,7.67070126678069,0.8149686938256,6.90419192404902,1.87115016393363,849.827848783211,24.5717477756229,0.539688779755686,0.000000224801524009246,0.52794640137427,0.000000191999379445871,0.529074439371102,0.450883814836853,"Reliable"
"SA0328","D116","Area 328","Rural scattered",231,41,0.139825495115577,0.00480718858170929,2510.07156903066,0.347357411220536,13.9741477293577,0.972779023752436,0.986295272184036,0.223057150427531,0.448115793645202,0.514607607608292,9.11666095214796,10.5625345460595,667.653431766344,26.7358087542218,0.444183412444515,0.0000000622794774699025,0.424682893722418,0.0000000532797504239207,0.425341172452687,0.339225674140366,"Use with caution"
"SA0329","D137","Area 329","Commercial",2267,13,0.555852516678516,0.00214951587487484,1526.68728150126,0.367901522488251,10.3470440941753,0.38079783140977,0.678566828705136,0.48757125709496,3.77338503256777,0.685074909771336,0.557148884981871,7.53192189616275,416.75586787745,24.520450704767,0.625767307795747,0.00000000240407912642802,0.650680214797273,0.00000000213384078438826,0.650724029162308,0.622231905361646,"Reliable"
"SA0330","D003","Area 330","Rural scattered",5964,63,0.372545024307201,0.00235227952408661,467.975219819577,0.0529503015221549,7.66367757252984,1.09773327323315,1.0402399060921,0.354441558677797,332.277461974014,0.942705710781118,4.40726825024405,20.5073484583738,715.93851412896,23.3385750814092,0.545017101471178,0.00000000259931360610678,0.544734508764563,0.00000000305995806351025,0.544829784976565,0.493077663427355,"Unreliable"
"SA0331","D129","Area 331","Industrial",2486,63,0.267401643458744,0.00530009243860805,560.741507435839,0.0936604055365207,9.06089450890865,-1.72164710473404,1.16467870647846,0.126151705034357,9.38272770190238,0.901171055705876,3.97040119013651,1.07031435875639,750.510696992371,25.7602567774817,0.463414724085034,0.0000000637133183646134,0.458978035792729,0.000000078689269069831,0.459516192650557,0.401505118092533,"Reliable"
"SA0332","D113","Area 332","Urban formal",1604,98,0.565645702049842,0.00475644086529772,2138.68300202218,0.204476851451813,8.90453167908576,-0.676661253461647,0.678931687112154,0.249640708933345,18.82281270986,0.658479460647834,0.787831204943359,13.2597562107713,600.04897430096,19.6226557931788,0.537386040272172,0.0000000430985935793527,0.549491142968627,0.0000000510677802112119,0.549454595330811,0.554337510692992,"Reliable"
"SA0333","D134","Area 333","Urban formal",9133,32,0.232259789615347,0.000406121221922172,391.96348373731,0.299229161001276,6.01777270954314,1.1424987823736,0.517017642533624,0.156001615038403,0.472600951003166,0.393310652651164,4.62735553716725,19.1955095521154,705.088507639383,23.8384177474717,0.820261077440541,0.0000000000024586333996887,0.838806594709644,0.00000000000272029231028362,0.838816598755825,0.656842553181355,"Reliable"
"SA0334","D050","Area 334","Commercial",867,57,0.258655956994817,0.00379249301493477,441.308281926042,0.0604063513075432,7.48213672397265,-0.839802823260143,0.836406132332761,0.464214903316535,34.8528212404985,0.758153001779293,0.730241360904436,17.7194624199512,1231.09626474241,23.9802830658396,0.556771137270745,0.00000001698852709233,0.536101266745218,0.0000000206573668042504,0.53650031642491,0.452867673820097,"Use with caution"
"SA0335","D087","Area 335","Commercial",694,64,0.645905715970994,0.0000174914210685424,13016.7071535807,0.20196929640682,8.89228488249082,1.07585631736936,1.08675022397501,0.505441923581843,18.6931680904898,0.670159647635154,2.99649257817004,9.6898108902843,1620.68294159739,22.3061708795332,0.185424677152358,8.1235114840159e-18,0.186771030997276,9.36052839852789e-18,0.186771016950059,0.324511436489392,"Reliable"
"SA0336","D126","Area 336","Commercial",18065,52,0.341304915233415,0.00743414460492062,493.457320664417,0.195266180438275,7.91963025203769,1.13997680949699,0.530128711623922,0.360554171914615,7.14383739040858,0.490051937795665,7.53599369856429,3.07510365732014,467.609716938805,22.5133571104669,0.604007799228883,0.000000280764960106764,0.608793355535137,0.000000303759893821093,0.610271670684408,0.528546823444621,"Reliable"
"SA0337","D011","Area 337","Industrial",2568,17,0.467553424673465,0.00360200868548925,1497.59976869584,0.184988599716765,5.28589522342832,-1.05486941090498,0.673256619364571,0.382313296764802,86.5820178264219,0.519958286508598,1.26008733874187,3.34097696468234,1037.41874278394,16.8559900165655,0.652641482686636,0.0000000201451423930013,0.694891041642184,0.000000016811865779433,0.695186000073339,0.626689756551569,"Reliable"
"SA0338","D087","Area 338","Rural village",3232,58,0.117040894417354,0.00123616465401767,3236.0325319363,0.236129968097886,7.0035369729148,-0.66913703404404,0.722992290311196,0.317821517246528,4.01169907227254,0.634212303521455,3.25295215239748,13.7805742021174,701.659124375519,21.3096479671609,0.591889695983755,0.000000000232967004295660,0.590828589619659,0.000000000233474216438806,0.590900989261956,0.448692281058968,"Use with caution"
"SA0339","D143","Area 339","Urban informal",2375,45,0.0890779831202618,0.00173887128481601,455.172166549699,0.0763640462552801,13.6951450224131,0.0209715138505438,0.794019031513474,0.321260768240821,26.2431675621946,0.671152575083286,2.11186987813562,4.53051756543409,1006.90409550149,25.0799262367825,0.4278314862527,0.000000000907335164351069,0.450285421915071,0.000000000913983691009263,0.450394639245547,0.341923190276628,"Reliable"
"SA0340","D128","Area 340","Rural scattered",1827,19,0.229342134591694,0.0106413851111421,866.370671290843,0.0306841297075296,8.61202542196034,0.285662324505415,0.797291545845612,0.331409770610636,7.15901684309054,0.776844641829081,4.37078735392657,11.072778964045,403.046264481726,24.856583981402,0.569776463030218,0.00000103136391874575,0.538750161432274,0.00000126795070115671,0.542253869372443,0.4459277533801,"Reliable"
"SA0341","D150","Area 341","Urban formal",4539,22,0.227388648275827,0.00475875976652628,459.076847079023,0.0970237859283804,10.8989475366188,-0.0575040394097567,0.736385395762529,0.718390466697063,51.4082063717098,0.377536658246145,13.9825467612841,13.6398138753594,912.187447369709,23.3730319421784,0.491771048981529,0.0000000424165997924444,0.457863272004097,0.0000000511673284432835,0.458385200101096,0.388720884885616,"Reliable"
"SA0342","D077","Area 342","Urban formal",3218,79,0.514834186258911,0.00481018936193241,826.249763368721,0.250687282079756,5.20183851788663,0.788124552941275,0.55888031576344,0.445588010734097,16.247447564803,0.598077884414503,5.39149833967375,9.97877721502194,481.837799749813,23.9417107966161,0.724073797045438,0.0000000605972758127784,0.716790652045267,0.0000000534127560319755,0.717257937334437,0.65620371230936,"Reliable"
"SA0343","D028","Area 343","Urban formal",1596,51,0.346912723245111,0.012969617028279,317.235435490944,0.0827278833887338,8.25146957361897,2.06656107810431,0.530736222570928,0.313535496004851,40.5691928084881,0.461780356555223,18.3653011503282,20.7239865316989,1380.72285130932,17.1259885586153,0.584484663663382,0.00000230432848402161,0.570881982397767,0.00000278268508891383,0.574649390938274,0.50369120465197,"Use with caution"
"SA0344","D092","Area 344","Rural village",4274,53,0.530261613123545,0.00796160794212691,460.154399998313,0.201625782056027,8.26541884621022,0.266939669305984,0.467131581510653,0.380406895696164,15.0882423784474,0.516990895872739,1.30892436252907,9.65711490209115,595.981731801132,22.5246859406181,0.709184557000458,0.000000422145919458584,0.725289528137903,0.000000399262909536624,0.726525755503337,0.666781153633596,"Reliable"
"SA0345","D149","Area 345","Urban informal",6951,49,0.120714095134755,0.00233479536645613,215.861233594236,0.429931339178436,8.43202918346785,-0.309671808915428,1.14543635247178,0.374420031102646,10.1276880478019,0.517137351445548,13.2429276866125,20.7123575537446,839.501463773495,23.1389764626811,0.814991255352474,0.00000000349222427665098,0.792795467164904,0.00000000297001477558642,0.793161836826887,0.591171055555859,"Reliable"
"SA0346","D040","Area 346","Rural scattered",2168,59,0.391266536258517,0.0101839096428387,420.893643547769,0.349884624186132,3.50488924196539,0.0202393284186767,0.897501972204472,0.428898408817005,7.29705271301727,0.524345589644011,2.37772443331778,1.38685926633301,761.21335531409,25.5004381161036,0.867634914286363,0.00000119180254040822,0.867636747845698,0.00000106457727278785,0.872577279327892,0.724725684369544,"Use with caution"
"SA0347","D117","Area 347","Urban informal",4082,83,0.411980770040547,0.00061606092645597,265.760607842699,0.21304341132291,6.51407536403217,1.10941023045673,0.724870770504722,0.306626396052294,9.66067009725325,0.61460836760815,0.994240168947726,10.0311432122709,302.501528167612,24.4639639584534,0.746860558640565,0.0000000000127949283809262,0.741487688110754,0.0000000000144038362677014,0.741500193921912,0.642635612689692,"Reliable"
"SA0348","D042","Area 348","Industrial",10181,31,0.583902220003606,0.00534938689330736,3897.24678305378,0.206882866697062,8.87636397796681,-0.125075815285968,0.274212613664689,0.151899843889009,1.58851196243786,0.478921013823411,1.59437985693366,3.16660761833191,807.862342065638,22.0273098751891,0.544356174191275,0.0000000979011585502521,0.519814099595974,0.0000000816535436851339,0.519630705414284,0.539040535718264,"Reliable"
"SA0349","D008","Area 349","Commercial",3026,80,0.153777528954449,0.00775847814744204,3135.3874814542,0.270420164101485,5.86364860633861,1.57152480827289,0.675879777002916,0.26329735820264,0.556764011592718,0.693953918005725,8.07693731897406,3.2354953000322,1075.37600964553,22.9050321888687,0.783196293654697,0.000000350690786615149,0.747090022174158,0.000000360163592794723,0.750661406396964,0.569096274208245,"Unreliable"
"SA0350","D062","Area 350","Commercial",15401,34,0.571784101894325,0.00218690172120889,470.574745725489,0.221963578160325,8.18949381877379,1.29430858172835,1.45906627745561,0.368390591982146,9.42529566884284,0.762481260539945,8.80802355664683,1.3103164313361,1389.70273646204,26.2294398481367,0.734394886240071,0.0000000018660687026607,0.740900364454475,0.0000000022861746888741,0.740981244968936,0.69016548568643,"Reliable"
"SA0351","D045","Area 351","Rural scattered",2878,22,0.33605114166157,0.00745672719110645,1364.13852948232,0.455704547343638,10.3237415446142,2.00465375460931,0.320790187565731,0.456328213360968,3.02320040040574,0.788194447253755,1.04568845592439,8.37189236968774,1489.1608706447,19.067165774882,0.612561674023296,0.000000320205739441188,0.615971160341665,0.000000307457370384956,0.617527593474561,0.531995154737636,"Use with caution"
"SA0352","D048","Area 352","Rural village",2223,76,0.298259907426679,0.00104412383366119,1396.65438750669,0.315264598566137,7.79003948699068,-0.284776265124485,0.641828969191662,0.219199531568325,21.0538136370399,0.688610105912519,0.93371219933033,30.0097452087288,831.293093809239,19.7685004051944,0.632988420222697,0.000000000116578743725418,0.652886339464021,0.000000000118839466416136,0.652925000645435,0.546498409852818,"Reliable"
"SA0353","D080","Area 353","Industrial",3218,73,0.307445525111541,0.0213237848692188,1222.65481387146,0.218487821511702,6.51328916766739,-0.205704620515563,0.716181567629921,0.104774827177974,27.2132435880917,0.545217522826496,13.7338076741435,42.4427344252296,322.69365295035,28.5376412231842,0.601402004582689,0.0000224064144105212,0.608911290807135,0.0000197763179819961,0.622619053764935,0.518471561098457,"Reliable"
"SA0354","D040","Area 354","Rural scattered",7991,47,0.401911713398232,0.00302638440114566,4332.16328299888,0.264824881721981,5.40765542199962,-0.594348587532422,0.711861950864003,0.490256362468523,5.18543844097794,0.469911671068039,1.11473123310134,23.7409283087632,571.378472081559,24.4031188576757,0.677517733452963,0.00000000832904101878426,0.664715118688394,0.00000000838105654735645,0.664955820394143,0.585874097101345,"Reliable"
"SA0355","D062","Area 355","Rural scattered",1160,40,0.166617783200702,0.000196438166992075,3594.48165251718,0.0681746650742314,3.26741020592503,0.73411596796491,0.330244913856831,0.30167017035805,8.21921077574635,0.847689820828152,9.09683831925404,1.66409531608224,904.200472749776,19.0292111784627,0.635105203319085,0.000000000000136047913561275,0.626078126114905,0.000000000000148902440571202,0.626079899078337,0.488240023240644,"Unreliable"
