"ea_id","country","province_code","district_code","stratum","urban_rural","ea_type","total_households","total_population","households_listed","longitude","latitude","elevation","road_distance_km","health_facility_km","school_km","market_km","mobile_coverage","accessibility","last_census_year","listing_date","selection_probability","psu_weight","quality_flag"
"EA02371","Lesotho","P5","D14","Lesotho_Rural","Rural","Farm",117,646,120,25.8883921150118,-17.1316481172107,970,53.9346692586476,38.731418891151,5.68272415061897,18.2914579001473,"4G","Difficult",2022,2023-08-02,0.000220470601093308,4535.75213675214,0
"EA02372","Angola","P4","D4","Angola_Rural","Rural","Farm",90,405,88,25.1020861882716,-31.7899865936488,789,10.9986036783084,26.1658160562131,3.50741086506701,4.89270039601251,"4G","Difficult",2022,2023-12-16,0.000169592770071775,5896.47777777778,0
"EA02373","Angola","P4","D12","Angola_Rural","Rural","Settlement",55,255,54,22.8421325189993,-12.6957394345663,675,4.48050634004176,3.54997952003032,4.17082438533343,39.8869781829139,"4G","Easy",2022,2023-02-24,0.000103640026154974,9648.78181818182,0
"EA02374","Comoros","P2","D2","Comoros_Rural","Rural","Farm",46,214,46,22.9848955059424,-30.8879422117025,1110,9.37519684666768,20.3074332504513,0.297963076736778,4.00872926227748,"4G","Difficult",2022,2023-10-29,0.0000866807491477963,11536.5869565217,0
"EA02375","Eswatini","P1","D10","Eswatini_Rural","Rural","Settlement",97,311,101,25.0933846551925,-34.6444661682472,984,4.14092255485573,9.35380323748005,9.59460677537036,18.9076606084811,"3G","Easy",2022,2023-03-02,0.000182783318855136,5470.9587628866,0
"EA02376","Comoros","P1","D14","Comoros_Rural","Rural","Village",31,154,31,20.5524474708363,-27.8863659570925,1010,2.36887421964362,0.631110877729952,2.33213327592239,46.6595699985452,"4G","Very Difficult",2022,2023-10-11,0.0000584152874691671,17118.8064516129,0
"EA02377","DRC","P4","D16","DRC_Rural","Rural","Village",59,299,57,19.5608922839165,-26.1556849023327,936,17.3386545841324,33.2802522247065,1.12778529059142,30.1283864198688,"4G","Easy",2022,2023-05-13,0.000111177482602608,8994.62711864407,0
"EA02378","DRC","P6","D2","DRC_Urban","Urban","Mixed",174,472,172,18.1875036936253,-18.6026710062288,517,85.5685317846847,8.89092467241348,2.23344484639791,8.44059901311994,"None","Easy",2022,2023-04-03,0.000327879355472099,3049.90229885057,0
"EA02379","DRC","P4","D9","DRC_Rural","Rural","Farm",91,248,98,26.9227525265887,-31.2620059866458,1133,3.39581697480753,5.46253499616937,0.959988618586607,46.9192887444921,"2G","Easy",2022,2023-11-28,0.000171477134183684,5831.68131868132,0
"EA02380","Lesotho","P8","D20","Lesotho_Rural","Rural","Settlement",64,198,65,26.5040188468993,-26.9374974281527,304,51.9765502752221,5.09282021783292,0.213098640087992,17.097665676217,"3G","Easy",2022,2023-01-22,0.000120599303162151,8291.921875,0
"EA02381","Lesotho","P2","D20","Lesotho_Rural","Rural","Farm",78,326,82,32.3929585237056,-7.99433073494583,311,2.4985387804918,21.0706584150433,3.77671413102603,9.3163275020197,"3G","Easy",2022,2023-08-21,0.000146980400728872,6803.62820512821,0
"EA02382","Lesotho","P8","D5","Lesotho_Urban","Urban","Informal",148,684,137,33.7125586811453,-13.7454010965303,1056,5.67191490166833,47.3041956340094,3.06317242560908,22.8065455013152,"None","Easy",2022,2023-12-28,0.000278885888562475,3585.69594594595,0
"EA02383","Botswana","P8","D10","Botswana_Urban","Urban","Formal",236,800,229,16.575742107816,-21.4551843120717,451,18.0614565022963,19.8698210707846,0.808866091313831,34.9795806839471,"2G","Easy",2022,2023-08-25,0.000444709930410433,2248.65677966102,0
"EA02384","Angola","P3","D8","Angola_Rural","Rural","Settlement",112,421,105,24.088821625337,-32.8077551838942,1010,3.73878061072901,17.6829214385691,2.3546695173718,18.9361231459222,"2G","Easy",2022,2023-05-25,0.000211048780533765,4738.24107142857,0
"EA02385","Lesotho","P3","D20","Lesotho_Rural","Rural","Village",55,282,53,21.0379021149129,-12.7464055037126,878,17.9522643352552,0.326021332293749,1.01893296465278,21.007899584851,"4G","Difficult",2022,2023-12-28,0.000103640026154974,9648.78181818182,0
"EA02386","Comoros","P8","D4","Comoros_Rural","Rural","Village",79,312,81,NA,NA,1073,5.7435377384536,23.4146220783207,2.63259124243632,6.4656622800976,"3G","Moderate",2022,2023-06-29,0.000148864764840781,6717.50632911392,0
"EA02387","Comoros","P6","D7","Comoros_Urban","Urban","Formal",195,937,186,18.8386397529393,-6.6916640358977,820,65.1679140018457,1.38647430110723,0.0809274567291141,53.9905320169562,"3G","Difficult",2022,2023-02-01,0.00036745100182218,2721.45128205128,0
"EA02388","Angola","P3","D16","Angola_Rural","Rural","Farm",46,233,44,30.1935931574553,-30.9377717319876,867,47.1170706187791,5.21594446152449,0.186206392966014,4.39116127789021,"3G","Easy",2022,2023-04-11,0.0000866807491477963,11536.5869565217,0
"EA02389","Eswatini","P1","D6","Eswatini_Rural","Rural","Village",65,200,68,26.479758862406,-14.3695064936765,1096,49.0126753670579,4.41441216040403,31.0487335158472,58.2501519762329,"None","Very Difficult",2022,2023-12-09,0.00012248366727406,8164.35384615385,0
"EA02390","Eswatini","P2","D20","Eswatini_Urban","Urban","Formal",157,776,156,34.6220117248595,-33.5798832308501,1067,18.8556926734723,3.60799470306611,3.40916628250852,28.7545320061704,"2G","Easy",2022,2023-10-07,0.000295845165569653,3380.14649681529,0
"EA02391","DRC","P1","D20","DRC_Rural","Rural","Village",90,427,84,18.2751600258052,-11.2820822000504,1442,34.9075024460858,0.747895520180464,2.72499436279759,17.3857429431038,"3G","Moderate",2022,2023-08-14,0.000169592770071775,5896.47777777778,0
"EA02392","Angola","P6","D15","Angola_Urban","Urban","Formal",87,330,90,27.4474176112562,-12.8226474556141,882,7.9023546888493,10.3221024289252,0.0135759484885024,20.0328449153559,"3G","Moderate",2022,2023-06-22,0.00016393967773605,6099.80459770115,0
"EA02393","Botswana","P3","D8","Botswana_Rural","Rural","Village",50,226,47,16.6708272788674,-25.5432414845563,426,1.90198076888919,23.1882766399596,14.1499202317538,2.37851974999957,"2G","Moderate",2022,2023-06-15,0.0000942182055954308,10613.66,0
"EA02394","Eswatini","P3","D2","Eswatini_Rural","Rural","Settlement",64,248,67,28.9732586685568,-15.0807258207351,1444,31.6299572809342,7.32953641943985,5.05513449644154,11.710956654615,"3G","Difficult",2022,2023-10-26,0.000120599303162151,8291.921875,0
"EA02395","Angola","P7","D6","Angola_Rural","Rural","Village",102,575,106,25.5421213852242,-31.9586210348643,1699,7.32149445816061,26.8131327802751,5.25531752299478,13.8845149958313,"3G","Difficult",2022,2023-11-16,0.000192205139414679,5202.77450980392,0
"EA02396","Eswatini","P1","D8","Eswatini_Urban","Urban","Formal",51,209,47,32.4472260242328,-31.0543826478533,216,2.32669971883297,20.0646434529665,9.71834248821151,4.9156831484288,"None","Easy",2022,2023-11-04,0.0000961025697073394,10405.5490196078,0
"EA02397","Angola","P1","D17","Angola_Rural","Rural","Farm",56,305,59,24.1278498759493,-19.0731656015851,1236,0.545923358121229,19.2474486297908,1.50238809693032,2.11504286577591,"2G","Moderate",2022,2023-01-06,0.000105524390266882,9476.48214285714,0
"EA02398","Lesotho","P2","D24","Lesotho_Urban","Urban","Formal",130,474,121,32.2061771247536,-5.31786791980267,1504,15.9358830191195,5.70664517581463,5.04027290366951,2.47752400813624,"2G","Very Difficult",2022,2023-07-30,0.00024496733454812,4082.17692307692,0
"EA02399","DRC","P8","D20","DRC_Urban","Urban","Informal",88,454,91,21.3296680059284,-28.8194953813218,554,37.1442997093889,5.29984219931066,5.73357148540622,2.87744792411104,"4G","Difficult",2022,2023-06-24,0.000165824041847958,6030.48863636364,0
"EA02400","Angola","P1","D23","Angola_Urban","Urban","Formal",168,660,154,27.1166012715548,-21.5433916263282,868,17.0582652674057,16.0720937318149,2.17100659618154,5.87207402998644,"None","Very Difficult",2022,2023-12-31,0.000316573170800647,3158.82738095238,0
"EA02401","Angola","P2","D23","Angola_Urban","Urban","Mixed",102,403,102,24.5896683214232,-11.87570535345,1027,27.0061319916251,3.22963872458786,1.32182390894741,2.3136944998987,"4G","Easy",2022,2023-11-20,0.000192205139414679,5202.77450980392,0
"EA02402","Angola","P1","D13","Angola_Urban","Urban","Formal",218,1124,211,15.4146644705907,-13.3944085659459,431,48.2963921015567,13.6157220970364,0.201152487607907,29.6816627202991,"2G","Easy",2022,2023-08-18,0.000410791376396078,2434.32568807339,0
"EA02403","Comoros","P5","D21","Comoros_Rural","Rural","Farm",152,611,143,15.8995755016804,-32.5813852716237,903,16.3887986913323,14.2888397901299,9.54897046383733,9.43638551747426,"4G","Easy",2022,2023-11-19,0.00028642334501011,3491.33552631579,0
"EA02404","Angola","P2","D23","Angola_Rural","Rural","Settlement",83,381,78,32.3728091083467,-8.69817831087857,78,6.84526744298637,5.6579460343346,3.57752080054438,3.85049479190268,"2G","Difficult",2022,2023-05-07,0.000156402221288415,6393.77108433735,0
"EA02405","Angola","P6","D7","Angola_Rural","Rural","Settlement",120,465,119,17.7102400781587,-21.4243956748396,1054,38.4188409408039,2.06335074763233,0.437244116328657,11.5421769859401,"4G","Moderate",2022,2023-06-08,0.000226123693429034,4422.35833333333,0
"EA02406","DRC","P2","D12","DRC_Urban","Urban","Formal",226,861,223,16.9316939031705,-16.0344569152221,693,41.0576748287731,2.08743335906755,3.42786958441138,3.14673542976379,"2G","Difficult",2022,2023-01-23,0.000425866289291347,2348.15486725664,0
"EA02407","Lesotho","P4","D6","Lesotho_Rural","Rural","Village",60,282,57,21.7810232937336,-9.68760726042092,1292,4.76609509205446,10.5783750857682,8.16863861824286,13.1620740511673,"None","Moderate",2022,2023-01-17,0.000113061846714517,8844.71666666667,0
"EA02408","Angola","P8","D13","Angola_Rural","Rural","Village",121,441,111,24.6409275010228,-33.7758542085066,594,1.53609262150828,47.2786580373473,0.656163920424637,86.3210282424345,"4G","Moderate",2022,2023-01-17,0.000228008057540943,4385.80991735537,0
"EA02409","Angola","P6","D13","Angola_Rural","Rural","Village",80,375,81,21.8137048371136,-31.6284545022063,605,1.37297606561333,19.4494819073918,1.0405093105985,4.64994984911755,"2G","Easy",2022,2023-09-07,0.000150749128952689,6633.5375,0
"EA02410","Botswana","P5","D7","Botswana_Urban","Urban","Formal",129,384,135,22.0241018244997,-30.2224593609571,1250,13.019617064856,5.37605933845043,3.68633369408362,23.5008562409989,"3G","Moderate",2022,2023-12-26,0.000243082970436211,4113.82170542636,0
"EA02411","Botswana","P6","D17","Botswana_Urban","Urban","Formal",184,742,178,31.8782154237852,-7.41455798503011,970,1.52145562460646,5.77549211434349,4.95686657240099,27.6547449162666,"3G","Difficult",2022,2023-01-26,0.000346722996591185,2884.14673913043,0
"EA02412","Comoros","P1","D19","Comoros_Urban","Urban","Formal",301,1472,294,34.1870056465268,-6.67824059259146,182,23.0896567216817,3.47250655293465,11.0874186729299,41.5085748098513,"3G","Moderate",2022,2023-08-28,0.000567193597684493,1763.06644518272,0
"EA02413","Angola","P6","D19","Angola_Urban","Urban","Informal",181,605,177,19.8346660099924,-9.19427051907405,558,17.9523868392604,8.37993177945584,0.765838402302768,2.53439025622232,"3G","Easy",2022,2023-09-20,0.000341069904255459,2931.95027624309,0
"EA02414","Eswatini","P3","D6","Eswatini_Urban","Urban","Formal",160,690,138,31.0218115802854,-30.3040049341507,668,48.4687267781651,3.96579924970865,25.8418192792882,0.430556831415743,"4G","Moderate",2022,2023-11-30,0.000301498257905379,3316.76875,0
"EA02415","DRC","P3","D8","DRC_Rural","Rural","Village",26,119,25,27.610795549117,-29.8858757130802,792,6.06136701229089,8.28347595300598,3.91084150351484,1.99609473114833,"3G","Moderate",2022,2023-12-28,0.000048993466909624,20410.8846153846,0
"EA02416","Comoros","P4","D6","Comoros_Rural","Rural","Farm",77,261,68,17.0554120652378,-33.8157175690867,593,4.49405275041503,4.27706113085151,0.135924953045668,5.93071523588151,"2G","Difficult",2022,2023-11-10,0.000145096036616963,6891.98701298701,0
"EA02417","Comoros","P4","D20","Comoros_Rural","Rural","Farm",76,279,77,18.0831758026034,-31.8782751914114,119,67.5745760524804,1.52735613752156,0.344788571819663,2.97919519903256,"4G","Moderate",2022,2023-10-21,0.000143211672505055,6982.67105263158,0
"EA02418","Comoros","P5","D25","Comoros_Rural","Rural","Settlement",106,338,103,17.6734132971615,-14.5734060322866,661,82.6207820284081,10.3078205845531,5.66989295163608,2.20916260499507,"3G","Moderate",2022,2023-12-14,0.000199742595862313,5006.44339622641,0
"EA02419","Comoros","P1","D22","Comoros_Rural","Rural","Farm",142,551,133,18.013978744857,-19.3053732998669,977,3.61672308063135,6.07330220032105,0.236267687287182,6.63462717086077,"2G","Difficult",2022,2023-07-21,0.000267579703891023,3737.20422535211,0
"EA02420","Angola","P5","D14","Angola_Rural","Rural","Village",66,308,64,22.9635243397206,-6.48391977418214,996,18.2826677481821,26.314198913655,0.231915636270168,6.51566185522825,"4G","Moderate",2022,2023-08-28,0.000124368031385969,8040.65151515152,0
"EA02421","Comoros","P6","D18","Comoros_Rural","Rural","Village",74,359,79,26.5046196384355,-9.68226740136743,481,21.3348281838249,6.4208859950304,0.50832524895668,7.47551737586036,"3G","Difficult",2022,2023-02-17,0.000139442944281238,7171.39189189189,0
"EA02422","Comoros","P4","D14","Comoros_Rural","Rural","Settlement",71,260,70,18.1024802336469,-18.1472706329077,788,14.6633327938616,0.855171815492213,3.59954249720454,21.7384629256339,"2G","Moderate",2022,2023-12-16,0.000133789851945512,7474.40845070422,0
"EA02423","Comoros","P7","D25","Comoros_Rural","Rural","Settlement",55,288,54,31.6725763212889,-29.1649178718217,677,49.7565375154322,4.77639236828464,8.8937320928545,28.361540211967,"2G","Easy",2022,2023-12-11,0.000103640026154974,9648.78181818182,0
"EA02424","Comoros","P4","D22","Comoros_Urban","Urban","Informal",113,439,105,30.2297228714451,-32.5923663261347,863,4.10882148426026,13.2536740969391,1.22678329702467,1.0876232595183,"3G","Moderate",2022,2023-01-23,0.000212933144645674,4696.30973451327,0
"EA02425","Botswana","P2","D2","Botswana_Rural","Rural","Farm",121,631,123,23.1248106481507,-31.6228039120324,788,3.42757412306734,3.12966110184789,5.1999750684709,4.14256279589608,"3G","Moderate",2022,2023-11-04,0.000228008057540943,4385.80991735537,0
"EA02426","Lesotho","P8","D22","Lesotho_Rural","Rural","Farm",127,499,117,30.4395175958052,-6.36961720651016,891,16.9268369558267,1.99379255529493,0.143410766031593,9.17711285641417,"2G","Easy",2022,2023-09-07,0.000239314242212394,4178.6062992126,0
"EA02427","DRC","P3","D17","DRC_Rural","Rural","Village",50,214,49,19.474732754752,-33.3727011224255,617,2.84595010492106,13.0736440509082,1.15204131929204,0.134718933936056,"3G","Easy",2022,2023-04-16,0.0000942182055954308,10613.66,0
"EA02428","Comoros","P6","D1","Comoros_Rural","Rural","Settlement",60,282,55,19.9259320413694,-15.2217384893447,748,24.5032694551211,14.4231325007024,5.81771231701082,1.64200576926569,"2G","Moderate",2022,2023-07-08,0.000113061846714517,8844.71666666667,0
"EA02429","Eswatini","P2","D2","Eswatini_Rural","Rural","Settlement",46,207,43,34.632977321744,-8.62460995558649,1113,1.42365644593861,1.90459716373099,14.190231988908,0.90238053817302,"3G","Difficult",2022,2023-06-25,0.0000866807491477963,11536.5869565217,0
"EA02430","Comoros","P5","D4","Comoros_Rural","Rural","Village",47,190,48,27.9001553822309,-24.4632062781602,1399,1.895738823805,12.6471340186418,3.24771771673113,11.5963558566974,"None","Easy",2022,2023-02-09,0.0000885651132597049,11291.1276595745,0
"EA02431","Comoros","P8","D11","Comoros_Urban","Urban","Formal",167,461,171,23.4400400845334,-33.0930996499956,410,4.20915494905785,8.94719050223839,24.0670625294063,4.30110662709922,"3G","Very Difficult",2022,2023-12-20,0.000314688806688739,3177.74251497006,0
"EA02432","DRC","P5","D16","DRC_Rural","Rural","Settlement",123,666,118,25.1278104679659,-32.6331944717094,65,87.6790419638363,5.13588796835393,3.85010780787072,1.51556011056527,"4G","Difficult",2022,2023-05-31,0.00023177678576476,4314.49593495935,0
"EA02433","Lesotho","P6","D19","Lesotho_Rural","Rural","Village",53,233,54,16.2036545388401,-24.5419408753514,1006,50.2002011963582,14.9175418532434,1.32525220280513,19.9201379616963,"3G","Difficult",2022,2023-07-01,0.0000998712979311566,10012.8867924528,0
"EA02434","DRC","P6","D16","DRC_Rural","Rural","Settlement",49,252,47,28.1374727888033,-32.5675098062493,1236,18.0180601136207,15.3892902090194,2.14255993720144,5.3294361429289,"2G","Easy",2022,2023-01-26,0.0000923338414835222,10830.2653061224,0
"EA02435","Botswana","P1","D19","Botswana_Urban","Urban","Mixed",174,766,175,24.8531210795045,-29.2019668966532,909,0.259600835852325,57.3018405025265,4.97069514750529,52.881710208059,"3G","Difficult",2022,2023-07-10,0.000327879355472099,3049.90229885057,0
"EA02436","Botswana","P3","D2","Botswana_Urban","Urban","Informal",122,550,115,31.3417086470872,-31.962372160051,871,11.0985153936781,23.5929975087259,17.8879010504524,4.5355481444858,"3G","Moderate",2022,2023-11-24,0.000229892421652851,4349.86065573771,0
"EA02437","Angola","P4","D19","Angola_Rural","Rural","Village",62,282,60,19.5342826656997,-10.0089496118017,47,59.0794692250127,1.37844650540501,0.534924725070596,11.3883393054429,"None","Difficult",2022,2023-05-19,0.000116830574938334,8559.40322580645,0
"EA02438","Comoros","P4","D14","Comoros_Rural","Rural","Village",86,467,85,33.2372302701697,-10.3807405778207,484,110.644364816355,14.270663169035,2.71284835645929,0.871998730581254,"4G","Moderate",2022,2023-10-09,0.000162055313624141,6170.73255813954,0
"EA02439","Angola","P6","D10","Angola_Rural","Rural","Settlement",96,469,97,32.2906672395766,-20.8811562461779,-277,37.6786194720721,24.9766617069457,6.20769904905415,19.4246384727986,"2G","Moderate",2022,2023-08-21,0.000180898954743227,5527.94791666667,0
"EA02440","Botswana","P8","D25","Botswana_Rural","Rural","Village",113,490,112,28.801126582548,-22.6463144784793,910,0.847205577883869,0.78214771579951,4.08145298229015,2.96536940149963,"2G","Moderate",2022,2023-03-08,0.000212933144645674,4696.30973451327,0
"EA02441","Eswatini","P1","D9","Eswatini_Rural","Rural","Village",52,291,52,30.9638803685084,-32.9979522526264,209,2.5780298281461,1.88252726853066,0.759732429869473,4.82524914670008,"3G","Easy",2022,2023-01-13,0.000097986933819248,10205.4423076923,0
"EA02442","Comoros","P8","D1","Comoros_Rural","Rural","Village",87,338,89,30.0479644304141,-29.9092395137995,408,10.041746951174,19.9165075077655,0.782491199683453,24.9580303473834,"4G","Moderate",2022,2023-07-15,0.00016393967773605,6099.80459770115,0
